ID	Function
GVOG12667	no_annotation
GVOG01999	no_annotation
GVOGm0423	no_annotation
GVOG04935	
GVOGm1010	no_annotation
GVOGm1102	no_annotation
GVOGm0830	no_annotation
GVOGm0677	uncharacterized protein
GVOGm0310	uncharacterized protein
GVOG03151	ADP-ribosylglycohydrolase
GVOG09142	uncharacterized protein
GVOGm1596	no_annotation
GVOGm0846	uncharacterized protein
GVOGm1720	uncharacterized protein
GVOG12373	glycosyltransferase | glycosyltransferase
GVOGm1674	Phosphoinositide 3-kinase
GVOGm1052	uncharacterized protein
GVOGm0298	uncharacterized protein
GVOGm1662	uncharacterized protein
GVOGm0532	uncharacterized protein
GVOGm1504	isoleucyl-tRNA synthetase
GVOGm0481	dUTPase
GVOGm0637	uncharacterized protein
GVOG12252	no_annotation
GVOGm1177	no_annotation
GVOG06789	no_annotation
GVOGm1689	uncharacterized protein | uncharacterized protein
GVOGm1505	no_annotation
GVOGm0374	no_annotation
GVOGm0316	DnaJ domain
GVOG08914	no_annotation
GVOGm0187	no_annotation
GVOG06761	no_annotation
GVOGm0949	Transcription factor S-II (TFIIS)
GVOGm0139	no_annotation
GVOGm1034	no_annotation
GVOGm1452	no_annotation
GVOGm1094	N-myristoyltransferase
GVOG06412	uncharacterized protein
GVOGm1554	no_annotation
GVOG09111	no_annotation
GVOGm0335	uncharacterized protein
GVOG07051	
GVOG10890	Thioredoxin
GVOGm0319	no_annotation
GVOGm1383	uncharacterized protein
GVOGm0881	no_annotation
GVOG04865	
GVOGm1712	uncharacterized protein
GVOG00025	no_annotation
GVOGm0280	putative sensor histidine kinase
GVOG00007	no_annotation
GVOGm0801	no_annotation
GVOGm1115	uncharacterized protein
GVOG00931	no_annotation
GVOG06819	no_annotation
GVOGm1040	no_annotation
GVOG13965	uncharacterized protein
GVOGm1232	no_annotation
GVOGm1146	uncharacterized protein
GVOGm0336	no_annotation
GVOG00674	uncharacterized protein | ubiquitin-conjugating enzyme E2 | UBCc, Ubiquitin-conjugating enzyme E2
GVOG03166	no_annotation
GVOGm0362	uncharacterized protein
GVOGm0935	no_annotation
GVOGm1400	Serine/Threonine protein kinase
GVOGm0836	lipocalin family protein
GVOG06617	no_annotation
GVOGm1067	no_annotation
GVOG05933	uncharacterized protein
GVOGm0251	no_annotation
GVOGm0991	HNH endonuclease
GVOG10311	Nudix hydrolase (D10 ortholog)
GVOGm1737	no_annotation
GVOG01986	no_annotation
GVOG10536	Thioredoxin-like protein
GVOGm1541	no_annotation
GVOGm0254	no_annotation
GVOGm1035	glycosyltransferase
GVOGm0533	no_annotation
GVOGm1144	uncharacterized protein
GVOGm1614	no_annotation
GVOG00308	no_annotation
GVOGm1278	no_annotation
GVOGm0482	no_annotation
GVOGm0528	uncharacterized protein | uncharacterized protein | uncharacterized protein | uncharacterized protein
GVOGm0554	no_annotation
GVOGm1623	uncharacterized protein
GVOG02999	
GVOGm1692	no_annotation
GVOGm0258	no_annotation
GVOGm1704	no_annotation
GVOGm1418	uncharacterized protein
GVOGm1231	uncharacterized protein
GVOGm1666	no_annotation
GVOGm0450	no_annotation
GVOG11605	adenine-specific DNA methyltransferase
GVOGm0950	no_annotation
GVOG04829	Transcription factor S-II (TFIIS)
GVOGm0046	uncharacterized protein
GVOGm1031	no_annotation
GVOGm0372	uncharacterized protein
GVOG02970	no_annotation
GVOGm0948	no_annotation
GVOGm0547	uncharacterized protein
GVOG13622	glycosyltransferase | putative glycosyltransferase
GVOGm1475	no_annotation
GVOG09172	Cytidine and deoxycytidylate deaminase
GVOGm1097	DNA methylase | DNA methylase N-4/N-6 | adenine-specific methyltransferase
GVOGm0303	HNH endonuclease
GVOG09827	RING-finger-containing E3 ubiquitin ligase
GVOGm0069	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOGm0428	no_annotation
GVOGm1564	no_annotation
GVOG14063	uncharacterized protein
GVOGm0154	FkbM methyltransferase
GVOGm1624	uncharacterized protein
GVOGm1443	no_annotation
GVOGm0177	no_annotation
GVOGm0835	uncharacterized protein
GVOGm0090	uncharacterized protein
GVOGm1626	uncharacterized protein
GVOG03038	no_annotation
GVOGm0157	no_annotation
GVOGm0992	uncharacterized protein
GVOGm0872	uncharacterized protein
GVOGm0259	phosphatidylethanolamine-binding protein
GVOGm0184	no_annotation
GVOG04466	uncharacterized protein
GVOGm0202	uncharacterized protein
GVOG02027	no_annotation
GVOGm0477	short chain dehydrogenase
GVOGm0820	MTG-like family protein | MTG motif gene family protein | uncharacterized protein | MTG motif gene family protein | uncharacterized protein | MTG motif gene family protein | uncharacterized protein | T5orf172 domain | uncharacterized protein
GVOGm0952	structural PPIase-like protein
GVOGm0831	uncharacterized protein
GVOGm0375	no_annotation
GVOGm0783	no_annotation
GVOGm0546	no_annotation
GVOG06772	no_annotation
GVOGm0079	no_annotation
GVOG06966	Zn-finger protein
GVOGm1262	no_annotation
GVOGm1788	no_annotation
GVOG06463	no_annotation
GVOG01391	uncharacterized protein
GVOGm0361	no_annotation
GVOGm1612	putative integrase/resolvase
GVOGm0882	no_annotation
GVOGm0833	no_annotation
GVOG12599	RING-finger-containing E3 ubiquitin ligase
GVOGm1638	uncharacterized protein
GVOGm1415	no_annotation
GVOGm0325	uncharacterized protein | leucine rich repeat protein | leucine-rich repeat protein
GVOG08376	no_annotation
GVOGm1532	uncharacterized protein
GVOGm0556	no_annotation
GVOGm0965	uncharacterized protein
GVOG01715	no_annotation
GVOGm1049	no_annotation
GVOGm1352	GTP binding translation elongation factor
GVOG08067	uncharacterized protein
GVOGm0587	uncharacterized protein
GVOGm1104	no_annotation
GVOG09066	uncharacterized protein
GVOG04834	no_annotation
GVOGm1091	no_annotation
GVOGm0852	uncharacterized protein
GVOGm0549	ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | uncharacterized protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | hypothetical protein, similar to ankyrin | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein | ankyrin repeat protein
GVOG07616	Serine/Threonine protein kinase | uncharacterized protein
GVOGm1138	F10-like kinase
GVOGm0940	uncharacterized protein
GVOG11961	RING-finger-containing E3 ubiquitin ligase
GVOG00299	no_annotation
GVOGm1344	uncharacterized protein
GVOGm0987	RuvC, Holliday junction resolvases (HJRs); Poxvirus A22 family
GVOG01184	no_annotation
GVOGm1589	no_annotation
GVOG09758	ABC transporter
GVOGm1359	no_annotation
GVOG08186	no_annotation
GVOGm1546	no_annotation
GVOGm1101	no_annotation
GVOG06931	no_annotation
GVOGm1316	uncharacterized protein
GVOGm1171	uncharacterized protein
GVOGm0498	no_annotation
GVOG07665	no_annotation
GVOGm1098	no_annotation
GVOGm1048	uncharacterized protein
GVOGm1700	uncharacterized protein
GVOG06769	no_annotation
GVOGm1644	uncharacterized protein
GVOGm0253	no_annotation
GVOGm0175	uncharacterized protein
GVOGm0383	no_annotation
GVOG03397	AP (apurinic) endonuclease family 2
GVOGm0178	BRO-N domain protein | ALI motif gene family protein
GVOG09023	uncharacterized protein
GVOG06694	no_annotation
GVOGm1466	uncharacterized protein
GVOG03295	no_annotation
GVOG08846	uncharacterized protein | uncharacterized protein
GVOG09255	uncharacterized protein
GVOGm1170	no_annotation
GVOGm0894	uncharacterized protein
GVOG04880	no_annotation
GVOGm0273	uncharacterized protein
GVOG04884	uncharacterized protein
GVOGm1478	no_annotation
GVOG04924	no_annotation
GVOG09217	no_annotation
GVOGm0973	exodeoxyribonuclease VII large subunit
GVOG12129	no_annotation
GVOGm0521	no_annotation
GVOGm0886	uncharacterized protein
GVOGm0279	no_annotation
GVOG04406	no_annotation
GVOGm1093	no_annotation
GVOG00171	no_annotation
GVOGm0912	uncharacterized protein
GVOGm1770	uncharacterized protein
GVOGm0185	no_annotation
GVOG09829	RING-finger-containing E3 ubiquitin ligase
GVOGm1142	no_annotation
GVOGm0517	uncharacterized protein
GVOGm1506	no_annotation
GVOGm1519	no_annotation
GVOG01923	phospho-2-dehydro-3-deoxyheptonate aldolase
GVOG02975	no_annotation
GVOGm0571	no_annotation
GVOGm0506	no_annotation
GVOGm0866	no_annotation
GVOGm0645	no_annotation
GVOGm1501	no_annotation
GVOGm0539	no_annotation
GVOGm0607	no_annotation
GVOGm1419	no_annotation
GVOGm1348	
GVOGm1617	no_annotation
GVOG04839	RNA ligase (conserved in irido-, asfa- asco- and Marseille viruses)
GVOGm1306	uncharacterized protein
GVOGm1500	no_annotation
GVOGm1178	GIY-YIG superfamily protein
GVOG12411	
GVOGm0955	no_annotation
GVOGm1283	no_annotation
GVOG02969	no_annotation
GVOGm1333	no_annotation
GVOGm1191	uncharacterized protein | uncharacterized protein
GVOGm0715	uncharacterized protein
GVOG13089	RING-finger-containing E3 ubiquitin ligase
GVOGm1122	no_annotation
GVOGm1722	no_annotation
GVOGm0244	T5orf172 domain | MTG motif gene family protein
GVOGm1786	uncharacterized protein
GVOG00041	no_annotation
GVOGm1192	no_annotation
GVOGm0657	no_annotation
GVOG05116	no_annotation
GVOG01949	no_annotation
GVOGm0728	eukaryotic translation initiation factor 5
GVOGm0810	no_annotation
GVOG09022	no_annotation
GVOG10888	no_annotation
GVOGm0462	uncharacterized protein
GVOGm0748	OTU-like cysteine protease
GVOGm0614	no_annotation
GVOGm0353	no_annotation
GVOGm0800	no_annotation
GVOGm1009	pfam04395, Poxvirus_B22R, Poxvirus B22R protein
GVOG05042	glycosyltransferase
GVOGm0487	no_annotation
GVOGm0851	no_annotation
GVOG12399	no_annotation
GVOGm0673	no_annotation
GVOGm1108	uncharacterized protein
GVOG10796	no_annotation
GVOG13145	uncharacterized protein
GVOG01216	no_annotation
GVOGm1096	no_annotation
GVOG06321	no_annotation
GVOGm0780	no_annotation
GVOGm1298	putative GTP-binding protein
GVOGm0590	uncharacterized protein
GVOGm0681	uncharacterized protein
GVOGm0575	uncharacterized protein
GVOG06253	uncharacterized protein
GVOGm0125	no_annotation
GVOGm1208	no_annotation
GVOG10407	no_annotation
GVOGm1431	uncharacterized protein
GVOGm1199	no_annotation
GVOGm1318	no_annotation
GVOG01838	putative ubiquitin-activating enzyme E1
GVOGm0928	uncharacterized protein
GVOG00008	uncharacterized protein
GVOGm1451	no_annotation
GVOGm0233	no_annotation
GVOG06317	no_annotation
GVOGm1159	packaging ATPase
GVOG10959	Thioredoxin-like protein
GVOGm1166	no_annotation
GVOGm0803	no_annotation
GVOGm0755	no_annotation
GVOGm0559	no_annotation
GVOG09176	no_annotation
GVOG08814	RNA-helicase DExH-NPH-II
GVOGm0712	no_annotation
GVOG09168	no_annotation
GVOGm0993	pfam03356, Pox_LP_H2, Viral late protein H2
GVOG04852	no_annotation
GVOG06768	no_annotation
GVOGm0011	uncharacterized protein
GVOGm0501	uncharacterized protein
GVOG02043	no_annotation
GVOGm0789	RING-finger-containing E3 ubiquitin ligase
GVOGm0108	no_annotation
GVOGm0520	Cytidine and deoxycytidylate deaminase | nucleoside deaminase
GVOG05074	uncharacterized protein
GVOGm0589	no_annotation
GVOG08290	Serine/Threonine protein kinase
GVOGm0864	no_annotation
GVOGm1664	no_annotation
GVOGm0475	class 3 Lipase
GVOGm1277	no_annotation
GVOGm0861	no_annotation
GVOG06443	no_annotation
GVOGm1174	no_annotation
GVOGm0802	no_annotation
GVOG10893	no_annotation
GVOG00065	no_annotation
GVOGm0246	
GVOGm0885	DNA-dependent RNA polymerase subunit rpo19
GVOGm1190	no_annotation
GVOGm0962	Phospholipase D
GVOGm0809	no_annotation
GVOGm1665	no_annotation
GVOGm0688	orotate phosphoribosyltransferase
GVOGm0838	no_annotation
GVOGm1798	RuvC, Holliday junction resolvases (HJRs); Poxvirus A22 family | uncharacterized protein
GVOG04965	no_annotation
GVOG09028	no_annotation
GVOGm1059	no_annotation
GVOG06814	
GVOGm0972	uncharacterized protein
GVOGm0270	uncharacterized protein
GVOGm1598	no_annotation
GVOG10443	Thioredoxin-like protein
GVOG08317	Cytidine and deoxycytidylate deaminase
GVOG03000	no_annotation
GVOGm1203	Transcription factor S-II (TFIIS)
GVOGm0804	no_annotation
GVOG09661	no_annotation
GVOGm1435	no_annotation
GVOG04462	no_annotation
GVOGm0671	no_annotation
GVOG00960	no_annotation
GVOGm0370	no_annotation
GVOGm0825	NCLDV major capsid protein
GVOG10895	Cytidine and deoxycytidylate deaminase
GVOG10416	
GVOG02695	no_annotation
GVOG06699	no_annotation
GVOGm1356	no_annotation
GVOG13327	YqaJ viral recombinase | putative helicase/exonuclease | DEDDh 3'-5' exonuclease
GVOGm0753	pfam03338, Pox_J1, Poxvirus J1 protein
GVOG10400	no_annotation
GVOG04915	no_annotation
GVOG09030	no_annotation
GVOGm1279	no_annotation
GVOGm0827	Myristylated protein
GVOGm1257	no_annotation
GVOGm0505	no_annotation
GVOGm1155	
GVOGm0525	uncharacterized protein
GVOGm0701	no_annotation
GVOGm0877	no_annotation
GVOGm1710	no_annotation
GVOGm1246	
GVOG08308	
GVOG04945	no_annotation
GVOG06979	Thioredoxin-like protein
GVOGm1794	divergent DNA-directed RNA polymerase subunit 5
GVOGm1060	no_annotation
GVOGm1164	mannose-6P isomerase
GVOGm0648	UBCc, Ubiquitin-conjugating enzyme E2
GVOGm1557	putative nuclease
GVOGm0774	no_annotation
GVOG00175	no_annotation
GVOG00039	no_annotation
GVOGm0824	no_annotation
GVOG00336	no_annotation
GVOG00755	no_annotation
GVOGm1656	no_annotation
GVOGm1307	uncharacterized protein
GVOG11836	no_annotation
GVOGm1686	no_annotation
GVOGm1736	no_annotation
GVOGm1364	no_annotation
GVOGm1494	no_annotation
GVOG10364	no_annotation
GVOGm0650	no_annotation
GVOG06658	no_annotation
GVOGm1709	
GVOG02264	Poxvirus early transcription factor (VETF), large subunit
GVOG06197	Poxvirus Late Transcription Factor VLTF3 like
GVOG11865	MTG-like family protein | MTG motif gene family protein | uncharacterized protein | MTG motif gene family protein | uncharacterized protein | uncharacterized protein | MTG motif gene family protein | uncharacterized protein | T5orf172 domain | uncharacterized domain DUF3627; found downstream KilA, BRO, and MSV199 domains. Also is found in some baculoviruses (gi 165969059, 18138388)
GVOGm0669	no_annotation
GVOG02029	no_annotation
GVOGm1572	WD-repeat family protein
GVOGm0699	no_annotation
GVOGm0435	Myristylated protein | putative myristylated membrane protein
GVOGm0667	putative methyltransferase
GVOGm1217	no_annotation
GVOGm0799	methyltransferase
GVOG06784	no_annotation
GVOG01288	pfam04656, Pox_E6, Pox virus E6 protein
GVOG04446	Poxvirus P4B major core protein
GVOGm0401	no_annotation
GVOG00963	no_annotation
GVOG03053	no_annotation
GVOGm0171	no_annotation
GVOGm0778	no_annotation
GVOG01958	Myristylated protein | putative myristylated membrane protein
GVOGm0966	no_annotation
GVOGm1254	no_annotation
GVOGm1219	RING-finger-containing E3 ubiquitin ligase
GVOGm0363	uncharacterized protein
GVOGm0448	no_annotation
GVOG12788	no_annotation
GVOGm0581	no_annotation
GVOGm0499	no_annotation
GVOG06853	uncharacterized protein
GVOGm1362	no_annotation
GVOGm0453	no_annotation
GVOGm0063	uncharacterized protein
GVOG01610	Poxvirus poly(A) polymerase catalytic subunit
GVOGm1458	uncharacterized protein | Serine/Threonine protein kinase | Serine/Threonine protein kinase | uncharacterized protein | Serine/Threonine protein kinases
GVOGm1004	uncharacterized protein
GVOGm1259	uncharacterized protein
GVOG01182	IMV envelope protein p35
GVOGm1739	pfam05708: DUF830; Orthopoxvirus protein of unknown function (DUF830)
GVOG01959	pfam03294, Pox_Rap94, RNA polymerase-associated transcription specificity factor, Rap94
GVOGm0862	no_annotation
GVOG01031	no_annotation
GVOG01390	pfam05061: Pox_A11; Poxvirus A11 Protein
GVOGm0430	uncharacterized protein
GVOG11965	RING-finger-containing E3 ubiquitin ligase
GVOG08323	uncharacterized protein
GVOGm0489	uncharacterized protein
GVOGm1760	no_annotation
GVOGm1209	no_annotation
GVOGm0231	pfam03339: Pox_L3_FP4, Poxvirus L3/FP4 protein
GVOG10750	no_annotation
GVOGm1590	no_annotation
GVOGm1449	no_annotation
GVOGm0497	no_annotation
GVOGm0729	no_annotation
GVOGm1430	no_annotation
GVOGm0538	Zn-finger protein
GVOG06450	no_annotation
GVOGm1275	uncharacterized protein
GVOGm1089	uncharacterized protein | uncharacterized protein | uncharacterized protein
GVOGm1389	no_annotation
GVOG03013	no_annotation
GVOG04678	NCLDV major capsid protein
GVOG01544	no_annotation
GVOGm1071	Pox_D2; Pox virus D2 protein: [pfam04701|113469]
GVOGm0756	Serine/Threonine protein kinase | serine/threonine protein kinase | Serine/Threonine protein kinases | putative serine/threonine protein kinase | Serine/Threonine or Tyrosine protein kinase (tandem-duplicated in Mimi- and Marseilleviridae) | Serine/Threonine protein kinase | Serine/Threonine protein kinase | Serine/Threonine protein kinase
GVOGm0702	no_annotation
GVOG08296	
GVOG00003	no_annotation
GVOG03032	no_annotation
GVOG04467	no_annotation
GVOG03005	no_annotation
GVOGm1295	uncharacterized protein
GVOGm0304	no_annotation
GVOG06794	
GVOG04957	no_annotation
GVOG08258	no_annotation
GVOG01350	no_annotation
GVOGm1723	uncharacterized protein
GVOGm0431	no_annotation
GVOGm1032	uncharacterized protein
GVOG06613	mRNA capping enzyme large subunit, methyltransferase domain | mRNA capping enzyme N-terminal, ATPase and guanylyltransferase
GVOG04712	no_annotation
GVOG03072	no_annotation
GVOG02980	pfam05803, Chordopox_L2, Chordopoxvirus L2 protein
GVOGm0963	no_annotation
GVOG06193	ADP-ribosylglycohydrolase
GVOGm1051	uncharacterized protein
GVOGm0360	no_annotation
GVOGm1068	uncharacterized protein
GVOG09192	Cytidine and deoxycytidylate deaminase
GVOGm0863	collagen triple helix repeat motif-containing protein | uncharacterized protein | collagen triple helix repeat containing protein
GVOGm1063	no_annotation
GVOGm1731	virion core cysteine protease
GVOGm1386	no_annotation
GVOGm0094	uncharacterized protein
GVOGm0849	no_annotation
GVOG01371	pfam03395, virion core protein P4a
GVOG12193	no_annotation
GVOGm1771	uncharacterized protein
GVOGm1607	uncharacterized protein
GVOGm1531	no_annotation
GVOGm0635	no_annotation
GVOGm1663	short chain dehydrogenase
GVOGm0149	no_annotation
GVOGm0985	no_annotation
GVOGm0690	uncharacterized protein
GVOGm0377	no_annotation
GVOG01286	no_annotation
GVOG03122	no_annotation
GVOGm1755	no_annotation
GVOGm0704	no_annotation
GVOGm1706	no_annotation
GVOGm1622	uncharacterized protein
GVOGm0331	no_annotation
GVOGm0392	uncharacterized protein
GVOG08314	uncharacterized protein
GVOG03147	no_annotation
