ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
K02575	0.0	1.0	0.0	1.0	1.0
K02584	0.0	1.0	0.0	1.0	0.0
K02585	0.0	1.0	0.0	1.0	0.0
K02586	0.0	1.0	0.0	1.0	0.0
K02587	0.0	1.0	0.0	1.0	0.0
K02588	0.0	0.0	0.0	1.0	0.0
K02591	0.0	1.0	0.0	1.0	0.0
K02592	0.0	1.0	0.0	1.0	0.0
K02593	0.0	1.0	0.0	1.0	0.0
K02594	0.0	1.0	0.0	0.0	0.0
K02595	0.0	1.0	0.0	0.0	0.0
K02596	0.0	1.0	0.0	0.0	0.0
K02597	0.0	1.0	0.0	0.0	0.0
K02598	1.0	0.0	0.0	0.0	1.0
K02600	1.0	1.0	0.0	1.0	1.0
K02601	1.0	1.0	1.0	1.0	1.0
K02612	0.0	0.0	0.0	1.0	0.0
K02614	0.0	1.0	0.0	1.0	0.0
K02619	1.0	1.0	0.0	0.0	1.0
K02621	0.0	1.0	0.0	1.0	0.0
K02622	0.0	1.0	0.0	1.0	0.0
K02623	0.0	1.0	0.0	1.0	0.0
K02624	0.0	1.0	0.0	1.0	0.0
K02625	0.0	1.0	0.0	0.0	0.0
K02636	1.0	0.0	0.0	1.0	1.0
K02638	0.0	0.0	0.0	1.0	0.0
K02639	0.0	1.0	0.0	0.0	0.0
K02647	1.0	1.0	0.0	0.0	1.0
K02651	0.0	0.0	0.0	1.0	0.0
K02652	1.0	1.0	0.0	0.0	1.0
K02653	1.0	1.0	0.0	0.0	1.0
K02654	0.0	1.0	0.0	0.0	0.0
K02655	0.0	1.0	0.0	0.0	0.0
K02656	0.0	1.0	0.0	1.0	0.0
K02657	0.0	1.0	0.0	0.0	0.0
K02662	1.0	1.0	0.0	0.0	1.0
K02663	0.0	1.0	0.0	0.0	0.0
K02664	1.0	1.0	0.0	0.0	1.0
K02665	0.0	1.0	0.0	0.0	0.0
K02666	0.0	1.0	0.0	0.0	0.0
K02667	0.0	1.0	0.0	0.0	0.0
K02669	1.0	1.0	0.0	0.0	1.0
K02671	0.0	1.0	0.0	0.0	0.0
K02672	1.0	1.0	0.0	0.0	0.0
K02674	0.0	1.0	0.0	0.0	0.0
K02676	0.0	1.0	0.0	0.0	0.0
K02687	1.0	1.0	0.0	1.0	1.0
K02688	1.0	0.0	0.0	0.0	1.0
K02757	1.0	0.0	0.0	0.0	1.0
K02759	1.0	0.0	0.0	0.0	1.0
K02760	1.0	0.0	0.0	0.0	1.0
K02761	1.0	0.0	0.0	0.0	1.0
K02768	1.0	0.0	0.0	0.0	1.0
K02769	0.0	1.0	0.0	0.0	0.0
K02770	1.0	1.0	0.0	0.0	1.0
K02773	1.0	0.0	0.0	0.0	1.0
K02777	1.0	0.0	0.0	0.0	1.0
K02784	1.0	1.0	0.0	1.0	1.0
K02786	1.0	0.0	0.0	0.0	1.0
K02791	1.0	0.0	0.0	0.0	1.0
K02793	0.0	0.0	0.0	1.0	0.0
K02798	1.0	0.0	0.0	0.0	1.0
K02800	1.0	0.0	0.0	0.0	1.0
K02804	1.0	0.0	0.0	0.0	1.0
K02805	0.0	0.0	0.0	1.0	0.0
K02806	0.0	1.0	0.0	1.0	0.0
K02810	1.0	0.0	0.0	0.0	1.0
K02819	1.0	0.0	0.0	0.0	1.0
K02821	0.0	0.0	1.0	0.0	0.0
K02822	0.0	0.0	0.0	0.0	1.0
K02823	1.0	0.0	0.0	0.0	1.0
K02824	1.0	0.0	0.0	0.0	1.0
K02825	1.0	1.0	0.0	0.0	1.0
K02827	1.0	0.0	0.0	0.0	1.0
K02828	1.0	0.0	0.0	0.0	1.0
K02829	1.0	0.0	0.0	0.0	1.0
K02834	1.0	1.0	0.0	1.0	1.0
K02835	1.0	1.0	0.0	1.0	1.0
K02836	1.0	1.0	0.0	1.0	1.0
K02837	1.0	1.0	0.0	1.0	1.0
K02838	1.0	1.0	0.0	1.0	1.0
K02841	0.0	1.0	0.0	0.0	0.0
K02843	0.0	1.0	0.0	0.0	0.0
K02844	0.0	1.0	0.0	0.0	0.0
K02847	0.0	0.0	0.0	1.0	0.0
K02848	0.0	1.0	0.0	0.0	0.0
K02851	1.0	0.0	0.0	0.0	1.0
K02856	0.0	1.0	0.0	0.0	0.0
K02859	1.0	0.0	0.0	0.0	1.0
K02860	1.0	1.0	0.0	1.0	1.0
K02862	1.0	0.0	0.0	0.0	1.0
K02863	1.0	1.0	1.0	1.0	1.0
K02864	1.0	1.0	1.0	1.0	1.0
K02867	1.0	1.0	1.0	1.0	1.0
K02871	1.0	1.0	0.0	1.0	1.0
K02874	1.0	1.0	0.0	1.0	1.0
K02876	1.0	1.0	0.0	1.0	1.0
K02878	1.0	1.0	0.0	1.0	1.0
K02879	1.0	1.0	0.0	1.0	1.0
K02881	1.0	1.0	0.0	1.0	1.0
K02884	1.0	1.0	0.0	1.0	1.0
K02886	1.0	1.0	0.0	1.0	1.0
K02887	1.0	1.0	0.0	1.0	1.0
K02888	1.0	1.0	0.0	1.0	1.0
K02890	1.0	1.0	0.0	1.0	1.0
K02892	1.0	1.0	0.0	0.0	1.0
K02895	1.0	1.0	0.0	1.0	1.0
K02897	1.0	1.0	1.0	1.0	1.0
K02899	1.0	1.0	0.0	1.0	1.0
K02902	1.0	1.0	0.0	1.0	0.0
K02904	0.0	1.0	0.0	1.0	0.0
K02906	1.0	1.0	0.0	1.0	1.0
K02907	1.0	1.0	0.0	1.0	1.0
K02909	1.0	1.0	0.0	1.0	1.0
K02911	0.0	1.0	0.0	1.0	1.0
K02913	1.0	1.0	0.0	1.0	1.0
K02914	1.0	1.0	0.0	0.0	1.0
K02916	1.0	1.0	0.0	1.0	1.0
K02926	1.0	1.0	0.0	1.0	1.0
K02931	1.0	1.0	0.0	1.0	1.0
K02933	1.0	1.0	0.0	1.0	1.0
K02935	1.0	1.0	1.0	1.0	1.0
K02939	1.0	1.0	0.0	1.0	1.0
K02945	1.0	1.0	0.0	1.0	1.0
K02946	1.0	1.0	0.0	1.0	1.0
K02948	1.0	1.0	0.0	1.0	1.0
K02950	1.0	1.0	0.0	1.0	1.0
K02952	1.0	1.0	0.0	1.0	1.0
K02954	1.0	1.0	0.0	1.0	1.0
K02956	1.0	1.0	0.0	1.0	1.0
K02959	1.0	1.0	0.0	1.0	1.0
K02961	1.0	1.0	0.0	1.0	1.0
K02963	1.0	1.0	0.0	1.0	1.0
K02965	1.0	1.0	0.0	1.0	1.0
K02967	1.0	1.0	0.0	1.0	1.0
K02968	1.0	1.0	0.0	1.0	1.0
K02970	1.0	1.0	0.0	1.0	1.0
K02982	1.0	1.0	0.0	1.0	1.0
K02986	1.0	1.0	0.0	1.0	1.0
K02988	1.0	1.0	0.0	1.0	1.0
K02990	1.0	1.0	0.0	1.0	1.0
K02992	1.0	1.0	0.0	1.0	1.0
K02994	1.0	1.0	0.0	1.0	1.0
K02996	1.0	1.0	0.0	1.0	1.0
K03040	1.0	1.0	0.0	1.0	1.0
K03043	1.0	1.0	0.0	0.0	1.0
K03046	1.0	1.0	0.0	1.0	1.0
K03048	1.0	0.0	0.0	0.0	1.0
K03060	1.0	1.0	0.0	1.0	1.0
K03070	1.0	1.0	0.0	1.0	1.0
K03071	0.0	1.0	0.0	1.0	0.0
K03072	0.0	1.0	0.0	0.0	1.0
K03073	1.0	1.0	0.0	1.0	1.0
K03074	1.0	1.0	0.0	0.0	1.0
K03075	1.0	1.0	0.0	1.0	1.0
K03076	1.0	1.0	0.0	1.0	1.0
K03077	0.0	0.0	0.0	0.0	1.0
K03079	0.0	1.0	1.0	1.0	0.0
K03086	1.0	1.0	0.0	1.0	1.0
K03087	0.0	1.0	0.0	0.0	0.0
K03088	1.0	1.0	0.0	1.0	1.0
K03089	0.0	1.0	0.0	1.0	0.0
K03090	1.0	0.0	0.0	0.0	1.0
K03091	1.0	0.0	0.0	0.0	1.0
K03092	1.0	1.0	0.0	1.0	1.0
K03098	0.0	1.0	0.0	0.0	0.0
K03100	1.0	1.0	0.0	1.0	1.0
K03101	1.0	1.0	0.0	1.0	1.0
K03106	1.0	1.0	0.0	1.0	1.0
K03110	1.0	1.0	0.0	1.0	1.0
K03111	1.0	1.0	0.0	1.0	1.0
K03112	0.0	1.0	0.0	0.0	0.0
K03113	0.0	1.0	0.0	0.0	0.0
K03116	1.0	1.0	0.0	1.0	1.0
K03117	0.0	1.0	0.0	1.0	0.0
K03118	1.0	1.0	0.0	1.0	1.0
K03119	0.0	1.0	0.0	0.0	0.0
K03147	0.0	1.0	0.0	1.0	0.0
K03148	1.0	0.0	0.0	0.0	1.0
K03149	0.0	1.0	0.0	1.0	0.0
K03151	0.0	1.0	0.0	0.0	0.0
K03153	1.0	1.0	0.0	1.0	1.0
K03154	0.0	1.0	0.0	1.0	0.0
K03163	0.0	0.0	1.0	0.0	0.0
K03168	1.0	1.0	1.0	1.0	1.0
K03169	1.0	1.0	0.0	0.0	1.0
K03177	1.0	1.0	0.0	1.0	1.0
K03179	0.0	1.0	0.0	1.0	0.0
K03181	0.0	1.0	0.0	0.0	0.0
K03182	0.0	1.0	0.0	0.0	0.0
K03183	1.0	1.0	0.0	1.0	1.0
K03185	0.0	1.0	0.0	1.0	0.0
K03186	0.0	1.0	0.0	1.0	0.0
K03187	0.0	1.0	0.0	1.0	0.0
K03188	0.0	1.0	0.0	1.0	0.0
K03189	0.0	1.0	0.0	1.0	0.0
K03190	0.0	1.0	0.0	1.0	0.0
K03192	0.0	1.0	0.0	1.0	0.0
K03194	0.0	0.0	0.0	1.0	0.0
K03195	0.0	0.0	0.0	1.0	0.0
K03196	0.0	0.0	0.0	1.0	0.0
K03197	0.0	0.0	0.0	1.0	0.0
K03198	0.0	0.0	0.0	1.0	0.0
K03199	0.0	0.0	0.0	1.0	0.0
K03200	0.0	0.0	0.0	1.0	0.0
K03201	0.0	0.0	0.0	1.0	0.0
K03202	0.0	0.0	0.0	1.0	0.0
K03203	0.0	0.0	0.0	1.0	0.0
K03204	0.0	0.0	0.0	1.0	0.0
K03205	0.0	1.0	0.0	1.0	1.0
K03208	1.0	0.0	0.0	0.0	1.0
K03210	1.0	1.0	0.0	1.0	1.0
K03212	0.0	0.0	1.0	0.0	0.0
K03215	1.0	1.0	1.0	1.0	1.0
K03216	1.0	1.0	0.0	1.0	1.0
K03217	1.0	1.0	0.0	1.0	1.0
K03218	1.0	1.0	0.0	1.0	1.0
K03269	0.0	1.0	0.0	1.0	0.0
K03270	0.0	1.0	0.0	0.0	0.0
K03271	0.0	1.0	0.0	0.0	0.0
K03272	0.0	1.0	0.0	0.0	0.0
K03273	0.0	1.0	0.0	0.0	0.0
K03275	0.0	1.0	0.0	0.0	0.0
K03276	0.0	0.0	0.0	1.0	0.0
K03279	0.0	0.0	0.0	1.0	0.0
K03281	0.0	0.0	0.0	1.0	0.0
K03282	1.0	1.0	0.0	1.0	1.0
K03284	1.0	1.0	0.0	1.0	1.0
K03286	0.0	1.0	0.0	1.0	0.0
K03291	0.0	0.0	0.0	1.0	0.0
K03293	1.0	0.0	0.0	0.0	1.0
K03294	0.0	0.0	1.0	1.0	0.0
K03296	1.0	0.0	0.0	1.0	1.0
K03297	0.0	1.0	0.0	1.0	0.0
K03298	0.0	1.0	0.0	1.0	0.0
K03299	0.0	1.0	1.0	0.0	0.0
K03300	0.0	1.0	0.0	0.0	0.0
K03301	0.0	1.0	0.0	0.0	0.0
K03303	1.0	0.0	0.0	0.0	1.0
K03304	0.0	0.0	0.0	1.0	0.0
K03305	1.0	0.0	0.0	0.0	1.0
K03306	0.0	0.0	0.0	1.0	0.0
K03307	1.0	0.0	0.0	1.0	1.0
K03308	1.0	0.0	0.0	0.0	1.0
K03309	1.0	0.0	0.0	0.0	1.0
K03310	1.0	1.0	0.0	0.0	1.0
K03311	1.0	0.0	0.0	0.0	1.0
K03312	0.0	0.0	0.0	0.0	1.0
K03313	0.0	1.0	0.0	0.0	0.0
K03315	1.0	0.0	0.0	0.0	1.0
K03316	0.0	1.0	0.0	0.0	0.0
K03317	1.0	1.0	0.0	0.0	1.0
K03319	0.0	1.0	0.0	0.0	0.0
K03320	1.0	1.0	0.0	1.0	1.0
K03321	1.0	1.0	0.0	1.0	1.0
K03322	0.0	0.0	0.0	1.0	0.0
K03324	1.0	1.0	0.0	1.0	1.0
K03325	0.0	1.0	1.0	0.0	0.0
K03327	1.0	1.0	0.0	1.0	1.0
K03328	1.0	1.0	0.0	1.0	1.0
K03331	0.0	0.0	0.0	1.0	0.0
K03333	0.0	0.0	0.0	1.0	0.0
K03335	0.0	1.0	0.0	1.0	0.0
K03336	0.0	1.0	0.0	1.0	0.0
K03337	0.0	1.0	0.0	1.0	0.0
K03338	0.0	1.0	0.0	1.0	0.0
K03339	1.0	0.0	0.0	0.0	1.0
K03342	0.0	0.0	0.0	1.0	0.0
K03346	1.0	0.0	0.0	0.0	1.0
K03366	0.0	1.0	0.0	1.0	0.0
K03382	0.0	0.0	0.0	1.0	0.0
K03383	0.0	0.0	0.0	1.0	0.0
K03387	1.0	1.0	0.0	0.0	1.0
K03395	0.0	0.0	0.0	1.0	0.0
K03396	0.0	0.0	0.0	1.0	0.0
K03402	1.0	0.0	0.0	0.0	1.0
K03406	1.0	0.0	0.0	1.0	1.0
K03407	1.0	1.0	0.0	1.0	1.0
K03408	1.0	1.0	0.0	1.0	1.0
K03410	1.0	0.0	0.0	0.0	1.0
K03411	1.0	0.0	0.0	1.0	1.0
K03412	0.0	1.0	0.0	1.0	0.0
K03413	1.0	1.0	0.0	1.0	1.0
K03414	0.0	1.0	0.0	0.0	0.0
K03415	1.0	0.0	0.0	0.0	1.0
K03417	0.0	1.0	0.0	1.0	0.0
K03424	1.0	1.0	0.0	1.0	1.0
K03426	0.0	1.0	0.0	1.0	0.0
K03427	1.0	1.0	0.0	1.0	1.0
K03430	1.0	0.0	0.0	0.0	0.0
K03431	1.0	1.0	0.0	1.0	1.0
K03435	0.0	1.0	0.0	1.0	0.0
K03436	1.0	0.0	0.0	1.0	1.0
K03437	1.0	0.0	0.0	1.0	1.0
K03438	1.0	1.0	0.0	1.0	1.0
K03439	1.0	1.0	0.0	1.0	1.0
K03442	1.0	1.0	0.0	1.0	1.0
K03445	0.0	1.0	0.0	1.0	0.0
K03446	0.0	1.0	0.0	1.0	0.0
K03449	0.0	0.0	0.0	1.0	0.0
K03453	0.0	0.0	0.0	1.0	0.0
K03455	1.0	1.0	0.0	1.0	1.0
K03457	0.0	0.0	0.0	1.0	0.0
K03466	1.0	1.0	0.0	1.0	1.0
K03468	0.0	1.0	0.0	1.0	0.0
K03469	0.0	0.0	0.0	1.0	0.0
K03470	1.0	1.0	0.0	1.0	1.0
K03471	1.0	0.0	0.0	0.0	1.0
K03472	0.0	1.0	0.0	0.0	0.0
K03473	0.0	1.0	0.0	0.0	0.0
K03474	0.0	1.0	0.0	1.0	0.0
K03475	0.0	0.0	0.0	0.0	1.0
K03478	0.0	1.0	0.0	0.0	1.0
K03480	1.0	0.0	0.0	0.0	1.0
K03483	1.0	0.0	0.0	0.0	1.0
K03484	1.0	0.0	0.0	0.0	1.0
K03486	1.0	0.0	0.0	0.0	1.0
K03488	1.0	0.0	0.0	0.0	1.0
K03489	1.0	0.0	0.0	0.0	1.0
K03490	0.0	0.0	0.0	1.0	0.0
K03491	1.0	0.0	0.0	0.0	1.0
K03492	1.0	0.0	0.0	0.0	1.0
K03495	1.0	1.0	0.0	1.0	1.0
K03496	0.0	1.0	0.0	1.0	1.0
K03497	1.0	1.0	0.0	1.0	1.0
K03498	1.0	1.0	0.0	0.0	1.0
K03499	1.0	1.0	0.0	0.0	1.0
K03500	1.0	1.0	0.0	1.0	1.0
K03501	1.0	1.0	0.0	1.0	1.0
K03502	1.0	0.0	0.0	0.0	1.0
K03516	0.0	1.0	0.0	0.0	0.0
K03517	1.0	1.0	0.0	1.0	1.0
K03521	1.0	1.0	0.0	1.0	1.0
K03522	1.0	1.0	0.0	1.0	1.0
K03523	1.0	0.0	0.0	1.0	1.0
K03524	1.0	1.0	1.0	1.0	1.0
K03525	1.0	1.0	0.0	0.0	1.0
K03526	1.0	1.0	0.0	1.0	1.0
K03527	1.0	1.0	0.0	1.0	1.0
K03528	0.0	1.0	0.0	0.0	0.0
K03529	1.0	1.0	0.0	1.0	1.0
K03530	1.0	1.0	0.0	1.0	1.0
K03531	1.0	1.0	0.0	1.0	1.0
K03534	0.0	1.0	0.0	1.0	0.0
K03535	0.0	1.0	0.0	0.0	0.0
K03536	1.0	1.0	0.0	0.0	1.0
K03543	0.0	1.0	0.0	1.0	0.0
K03544	1.0	1.0	0.0	1.0	1.0
K03545	1.0	1.0	0.0	1.0	1.0
K03546	1.0	1.0	0.0	1.0	1.0
K03547	1.0	1.0	0.0	1.0	1.0
K03548	1.0	1.0	0.0	1.0	1.0
K03549	0.0	1.0	0.0	1.0	0.0
K03550	1.0	1.0	0.0	1.0	1.0
K03551	1.0	1.0	0.0	1.0	1.0
K03553	1.0	1.0	0.0	1.0	1.0
K03554	0.0	1.0	0.0	0.0	0.0
K03555	1.0	1.0	0.0	1.0	1.0
K03556	0.0	1.0	0.0	1.0	0.0
K03557	0.0	1.0	0.0	1.0	0.0
K03558	1.0	1.0	0.0	1.0	1.0
K03559	0.0	1.0	0.0	0.0	0.0
K03560	0.0	1.0	0.0	1.0	0.0
K03561	0.0	1.0	0.0	0.0	0.0
K03562	0.0	1.0	0.0	1.0	0.0
K03563	1.0	1.0	0.0	0.0	1.0
K03564	1.0	1.0	1.0	1.0	1.0
K03565	1.0	1.0	0.0	1.0	1.0
K03566	0.0	1.0	0.0	1.0	0.0
K03567	0.0	1.0	0.0	0.0	0.0
K03568	0.0	1.0	0.0	1.0	0.0
K03569	1.0	1.0	0.0	0.0	1.0
K03570	1.0	1.0	0.0	0.0	1.0
K03571	1.0	1.0	0.0	0.0	1.0
K03572	1.0	1.0	0.0	1.0	1.0
K03574	1.0	0.0	0.0	1.0	1.0
K03575	1.0	1.0	0.0	1.0	1.0
K03576	0.0	1.0	0.0	0.0	0.0
K03577	0.0	0.0	0.0	1.0	0.0
K03578	0.0	1.0	0.0	0.0	0.0
K03579	0.0	1.0	0.0	1.0	0.0
K03580	0.0	1.0	0.0	0.0	0.0
K03581	1.0	1.0	0.0	1.0	1.0
K03582	0.0	1.0	0.0	0.0	0.0
K03583	0.0	1.0	0.0	0.0	0.0
K03584	1.0	1.0	0.0	1.0	1.0
K03585	0.0	1.0	0.0	1.0	0.0
K03586	0.0	1.0	0.0	0.0	0.0
K03587	0.0	1.0	0.0	1.0	0.0
K03588	1.0	1.0	0.0	1.0	1.0
K03589	1.0	1.0	0.0	1.0	1.0
K03590	1.0	1.0	0.0	1.0	1.0
K03591	0.0	1.0	0.0	0.0	0.0
K03592	0.0	1.0	0.0	1.0	0.0
K03593	1.0	1.0	0.0	1.0	1.0
K03594	0.0	1.0	0.0	1.0	0.0
K03595	1.0	1.0	1.0	1.0	1.0
K03596	1.0	1.0	0.0	1.0	1.0
K03597	1.0	1.0	0.0	0.0	0.0
K03598	0.0	1.0	0.0	0.0	0.0
K03599	0.0	1.0	0.0	1.0	0.0
K03600	0.0	1.0	0.0	0.0	0.0
K03601	1.0	1.0	0.0	1.0	1.0
K03602	1.0	1.0	0.0	1.0	1.0
K03604	1.0	0.0	0.0	1.0	1.0
K03605	0.0	1.0	0.0	0.0	0.0
K03607	0.0	0.0	0.0	1.0	0.0
K03608	0.0	0.0	0.0	1.0	0.0
K03609	1.0	1.0	0.0	1.0	1.0
K03610	1.0	1.0	0.0	1.0	1.0
K03611	1.0	1.0	0.0	1.0	1.0
K03612	0.0	1.0	0.0	0.0	0.0
K03613	0.0	1.0	0.0	0.0	0.0
K03614	0.0	1.0	0.0	0.0	0.0
K03615	0.0	1.0	0.0	0.0	0.0
K03616	0.0	1.0	0.0	1.0	0.0
K03617	0.0	1.0	0.0	0.0	0.0
K03618	0.0	1.0	0.0	0.0	0.0
K03619	0.0	1.0	0.0	0.0	0.0
K03620	0.0	1.0	0.0	1.0	0.0
K03621	1.0	1.0	0.0	1.0	1.0
K03624	1.0	1.0	1.0	1.0	1.0
K03625	1.0	1.0	0.0	1.0	1.0
K03628	1.0	1.0	0.0	1.0	1.0
K03629	1.0	1.0	0.0	1.0	1.0
K03630	1.0	1.0	0.0	1.0	1.0
K03631	1.0	1.0	0.0	1.0	1.0
K03634	0.0	1.0	0.0	1.0	0.0
K03635	0.0	1.0	0.0	1.0	0.0
K03636	0.0	1.0	0.0	1.0	0.0
K03637	1.0	1.0	0.0	1.0	1.0
K03638	0.0	1.0	0.0	1.0	1.0
K03639	0.0	1.0	0.0	1.0	1.0
K03640	0.0	1.0	0.0	1.0	0.0
K03641	0.0	1.0	0.0	1.0	0.0
K03642	0.0	1.0	0.0	1.0	0.0
K03643	0.0	1.0	0.0	1.0	0.0
K03644	1.0	1.0	0.0	1.0	1.0
K03646	1.0	1.0	0.0	1.0	1.0
K03647	0.0	0.0	0.0	1.0	0.0
K03648	1.0	1.0	0.0	1.0	1.0
K03649	0.0	0.0	0.0	1.0	0.0
K03650	1.0	1.0	0.0	1.0	1.0
K03651	0.0	1.0	0.0	1.0	0.0
K03652	1.0	0.0	0.0	1.0	1.0
K03654	1.0	1.0	0.0	1.0	1.0
K03655	1.0	1.0	0.0	1.0	1.0
K03656	0.0	1.0	0.0	0.0	0.0
K03657	1.0	1.0	0.0	1.0	1.0
K03658	0.0	0.0	0.0	1.0	0.0
K03664	1.0	1.0	0.0	1.0	1.0
K03665	1.0	1.0	0.0	1.0	1.0
K03666	1.0	1.0	0.0	1.0	1.0
K03667	1.0	1.0	0.0	1.0	1.0
K03669	0.0	1.0	0.0	0.0	0.0
K03670	0.0	1.0	0.0	0.0	0.0
K03671	1.0	1.0	0.0	1.0	1.0
K03672	0.0	1.0	0.0	1.0	0.0
K03673	1.0	1.0	0.0	1.0	1.0
K03675	0.0	0.0	0.0	1.0	0.0
K03676	0.0	1.0	0.0	1.0	0.0
K03683	0.0	1.0	0.0	0.0	0.0
K03684	0.0	1.0	0.0	1.0	0.0
K03685	1.0	1.0	0.0	1.0	1.0
K03686	1.0	1.0	0.0	1.0	1.0
K03687	1.0	1.0	0.0	1.0	1.0
K03688	0.0	1.0	0.0	1.0	1.0
K03690	0.0	1.0	0.0	0.0	0.0
K03692	0.0	1.0	0.0	0.0	0.0
K03693	1.0	0.0	0.0	0.0	1.0
K03694	0.0	1.0	0.0	1.0	0.0
K03695	1.0	1.0	0.0	1.0	1.0
K03696	1.0	0.0	0.0	0.0	1.0
K03698	1.0	0.0	0.0	0.0	1.0
K03699	1.0	1.0	0.0	1.0	1.0
K03700	1.0	0.0	0.0	0.0	1.0
K03701	1.0	1.0	0.0	1.0	1.0
K03702	1.0	1.0	0.0	1.0	1.0
K03703	1.0	1.0	0.0	1.0	1.0
K03704	1.0	1.0	0.0	1.0	1.0
K03705	1.0	0.0	0.0	1.0	1.0
K03706	1.0	0.0	0.0	0.0	1.0
K03707	1.0	0.0	0.0	1.0	1.0
K03708	1.0	0.0	0.0	0.0	1.0
K03709	1.0	0.0	0.0	0.0	1.0
K03710	1.0	0.0	0.0	0.0	1.0
K03711	1.0	1.0	0.0	1.0	1.0
K03712	1.0	0.0	0.0	0.0	1.0
K03713	1.0	0.0	0.0	0.0	1.0
K03718	0.0	0.0	0.0	1.0	0.0
K03719	1.0	1.0	0.0	1.0	1.0
K03720	1.0	0.0	0.0	0.0	1.0
K03721	0.0	1.0	0.0	0.0	0.0
K03722	1.0	1.0	0.0	0.0	1.0
K03723	1.0	1.0	1.0	1.0	1.0
K03724	0.0	0.0	0.0	1.0	0.0
K03732	0.0	1.0	0.0	0.0	0.0
K03733	1.0	1.0	0.0	1.0	1.0
K03734	0.0	1.0	0.0	1.0	0.0
K03735	0.0	1.0	0.0	1.0	0.0
K03736	0.0	1.0	0.0	1.0	0.0
K03741	0.0	0.0	0.0	1.0	0.0
K03742	1.0	0.0	0.0	1.0	1.0
K03743	0.0	1.0	0.0	1.0	0.0
K03744	1.0	1.0	1.0	1.0	1.0
K03745	0.0	1.0	0.0	1.0	0.0
K03748	1.0	0.0	0.0	0.0	1.0
K03749	0.0	1.0	0.0	0.0	0.0
K03750	0.0	1.0	0.0	1.0	1.0
K03752	0.0	1.0	0.0	1.0	1.0
K03753	0.0	0.0	0.0	1.0	1.0
K03756	0.0	0.0	0.0	1.0	0.0
K03758	1.0	0.0	0.0	0.0	1.0
K03759	0.0	0.0	0.0	1.0	0.0
K03761	0.0	1.0	0.0	0.0	0.0
K03762	0.0	1.0	1.0	1.0	0.0
K03763	1.0	0.0	0.0	0.0	1.0
K03767	0.0	1.0	0.0	0.0	0.0
K03768	1.0	0.0	0.0	1.0	1.0
K03769	0.0	1.0	0.0	1.0	0.0
K03770	0.0	1.0	0.0	1.0	0.0
K03771	0.0	1.0	0.0	1.0	0.0
K03772	0.0	1.0	0.0	0.0	0.0
K03773	0.0	1.0	0.0	0.0	0.0
K03774	0.0	1.0	0.0	0.0	0.0
K03775	0.0	1.0	0.0	0.0	0.0
K03776	0.0	1.0	0.0	1.0	0.0
K03778	0.0	1.0	0.0	0.0	0.0
K03779	0.0	1.0	0.0	0.0	0.0
K03780	0.0	1.0	0.0	0.0	0.0
K03781	1.0	1.0	0.0	1.0	1.0
K03782	0.0	1.0	0.0	1.0	0.0
K03783	1.0	0.0	1.0	1.0	1.0
K03784	1.0	1.0	0.0	0.0	1.0
K03786	0.0	1.0	0.0	1.0	0.0
K03787	0.0	1.0	1.0	1.0	0.0
K03789	1.0	1.0	0.0	1.0	1.0
K03790	1.0	0.0	1.0	1.0	1.0
K03791	0.0	0.0	0.0	1.0	0.0
K03793	0.0	0.0	0.0	1.0	0.0
K03797	1.0	1.0	0.0	1.0	1.0
K03798	1.0	1.0	0.0	1.0	1.0
K03799	1.0	1.0	0.0	1.0	1.0
K03800	1.0	0.0	0.0	0.0	1.0
K03801	0.0	1.0	0.0	1.0	0.0
K03802	1.0	1.0	0.0	0.0	1.0
K03803	0.0	1.0	0.0	0.0	0.0
K03805	0.0	1.0	0.0	0.0	0.0
K03806	0.0	1.0	0.0	0.0	0.0
K03807	0.0	1.0	0.0	0.0	0.0
K03808	0.0	1.0	0.0	1.0	0.0
K03809	0.0	1.0	0.0	1.0	0.0
K03810	1.0	0.0	0.0	0.0	1.0
K03812	0.0	1.0	0.0	0.0	0.0
K03814	0.0	1.0	0.0	1.0	0.0
K03816	1.0	1.0	0.0	0.0	1.0
K03817	1.0	1.0	0.0	0.0	1.0
K03818	1.0	0.0	0.0	0.0	0.0
K03820	0.0	1.0	0.0	1.0	0.0
K03821	0.0	1.0	0.0	1.0	0.0
K03824	1.0	0.0	0.0	1.0	0.0
K03825	1.0	0.0	0.0	1.0	0.0
K03826	1.0	0.0	0.0	1.0	1.0
K03828	1.0	0.0	0.0	1.0	1.0
K03829	0.0	0.0	0.0	1.0	1.0
K03830	0.0	0.0	0.0	1.0	0.0
K03832	0.0	1.0	0.0	1.0	0.0
K03839	1.0	1.0	0.0	0.0	1.0
K03855	0.0	1.0	0.0	1.0	0.0
K03863	0.0	0.0	0.0	1.0	0.0
K03867	0.0	1.0	0.0	0.0	0.0
K03885	1.0	1.0	1.0	1.0	1.0
K03886	1.0	0.0	0.0	0.0	1.0
K03887	1.0	0.0	0.0	0.0	1.0
K03888	1.0	0.0	0.0	0.0	1.0
K03892	1.0	1.0	0.0	1.0	1.0
K03893	1.0	0.0	0.0	1.0	1.0
K03896	0.0	1.0	0.0	1.0	0.0
K03897	1.0	0.0	0.0	1.0	1.0
K03919	0.0	0.0	0.0	1.0	0.0
