ID	Function
pVOG3405	Rz-like spanin
pVOG3406	hypothetical protein
pVOG3409	head closure Hc1
pVOG3410	hypothetical protein
pVOG3411	hypothetical protein
pVOG3412	hypothetical protein
pVOG3413	unannotated protein
pVOG3415	minor tail protein
pVOG3416	unannotated protein
pVOG3418	unknown function
pVOG3419	hypothetical protein
pVOG3420	hypothetical protein
pVOG3421	RNA polymerase sigma factor
pVOG3423	hypothetical protein
pVOG3424	holin
pVOG3427	major tail protein
pVOG3428	tail assembly chaperone
pVOG3430	hypothetical protein
pVOG3432	tail protein
pVOG3433	helicase subunit of the DNA excision repair complex
pVOG3434	unannotated protein
pVOG3435	hypothetical protein
pVOG3436	hypothetical protein
pVOG3438	hypothetical protein
pVOG3439	head-tail adaptor
pVOG3443	Prophage bactoprenol-linked glucose translocase 
pVOG3444	hypothetical protein
pVOG3445	unannotated protein
pVOG3446	methyltransferase
pVOG3447	O-antigen acetylase
pVOG3448	hypothetical protein
pVOG3449	hypothetical protein
pVOG3450	hypothetical protein
pVOG3451	hypothetical protein
pVOG3452	hypothetical protein
pVOG3453	hypothetical protein
pVOG3454	hypothetical protein
pVOG3456	hypothetical protein
pVOG3459	unannotated protein
pVOG3460	hypothetical protein
pVOG3461	head-tail adaptor
pVOG3462	unannotated protein
pVOG3463	unannotated protein
pVOG3467	unannotated protein
pVOG3468	hypothetical protein
pVOG3469	hypothetical protein
pVOG3470	hypothetical protein
pVOG3471	hypothetical protein
pVOG3474	hypothetical protein
pVOG3475	transcriptional regulator
pVOG3476	hypothetical protein
pVOG3477	hypothetical protein
pVOG3478	excisionase
pVOG3479	superinfection exclusion Sie-like protein
pVOG3480	hypothetical protein
pVOG3482	hypothetical protein
pVOG3483	hypothetical protein
pVOG3485	hypothetical protein
pVOG3486	unannotated protein
pVOG3487	hypothetical protein
pVOG3488	unannotated protein
pVOG3490	transcriptional repressor
pVOG3491	acyl-CoA N-acyltransferase
pVOG3498	hypothetical protein
pVOG3501	hypothetical protein
pVOG3502	hypothetical protein
pVOG3503	hypothetical protein
pVOG3504	transcriptional regulator
pVOG3505	CRISPR/Cas system associated
pVOG3506	Holliday junction branch migration helicase
pVOG3507	hypothetical protein
pVOG3508	virion structural protein
pVOG3509	hypothetical protein
pVOG3510	hypothetical protein
pVOG3512	hypothetical protein
pVOG3513	hypothetical protein
pVOG3514	hypothetical protein
pVOG3515	hypothetical protein
pVOG3516	hypothetical protein
pVOG3517	hypothetical protein
pVOG3518	hypothetical protein
pVOG3519	transcriptional regulator
pVOG3520	transcriptional regulator
pVOG3521	hypothetical protein
pVOG3522	hypothetical protein
pVOG3523	hypothetical protein
pVOG3524	hypothetical protein
pVOG3525	virion structural protein
pVOG3526	virion structural protein
pVOG3527	hypothetical protein
pVOG3528	hypothetical protein
pVOG3529	virion structural protein
pVOG3530	glycosyltransferase
pVOG3531	hypothetical protein
pVOG3532	glycosyltransferase
pVOG3533	hypothetical protein
pVOG3534	hypothetical protein
pVOG3537	SAM-dependent methyltransferase
pVOG3538	hypothetical protein
pVOG3539	hypothetical protein
pVOG3540	hypothetical protein
pVOG3541	hypothetical protein
pVOG3542	virion structural protein
pVOG3543	hypothetical protein
pVOG3544	virion structural protein
pVOG3546	hypothetical protein
pVOG3547	hypothetical protein
pVOG3549	unannotated protein
pVOG3550	hypothetical protein
pVOG3551	hypothetical protein
pVOG3552	hypothetical protein
pVOG3553	hypothetical protein
pVOG3554	hypothetical protein
pVOG3555	unannotated protein
pVOG3556	unannotated protein
pVOG3557	hypothetical protein
pVOG3558	hypothetical protein
pVOG3559	hypothetical protein
pVOG3560	hypothetical protein
pVOG3561	hypothetical protein
pVOG3562	Exfoliative toxin A
pVOG3563	head-tail adaptor
pVOG3564	tail terminator
pVOG3567	tail fiber protein
pVOG3569	hypothetical protein
pVOG3570	Rz-like spanin
pVOG3571	hypothetical protein
pVOG3572	hypothetical protein
pVOG3574	hypothetical protein
pVOG3576	hypothetical protein
pVOG3577	hypothetical protein
pVOG3578	hypothetical protein
pVOG3579	hypothetical protein
pVOG3580	hypothetical protein
pVOG3581	hypothetical protein
pVOG3582	hypothetical protein
pVOG3583	hypothetical protein
pVOG3585	hypothetical protein
pVOG3586	ParB-like partition protein
pVOG3588	hypothetical protein
pVOG3590	hypothetical protein
pVOG3591	hypothetical protein
pVOG3593	hypothetical protein
pVOG3594	hypothetical protein
pVOG3597	virion structural protein
pVOG3599	hypothetical protein
pVOG3600	DNA methyltransferase
pVOG3602	hypothetical protein
pVOG3606	hypothetical protein
pVOG3607	membrane protein
pVOG3608	tail completion or Neck1 protein
pVOG3614	hypothetical protein
pVOG3616	hypothetical protein
pVOG3617	deoxyribonucleoside 5' monophosphate phosphatase
pVOG3621	hypothetical protein
pVOG3622	hypothetical protein
pVOG3624	IS481 family transposase ISSvi1
pVOG3625	hypothetical protein
pVOG3626	hypothetical protein
pVOG3627	queuine tRNA-ribosyltransferase
pVOG3628	hypothetical protein
pVOG3629	protease
pVOG3630	hypothetical protein
pVOG3631	hypothetical protein
pVOG3632	hypothetical protein
pVOG3633	hypothetical protein
pVOG3634	Holliday junction resolvase
pVOG3635	hypothetical protein
pVOG3636	hypothetical protein
pVOG3637	hypothetical protein
pVOG3638	hypothetical protein
pVOG3639	hypothetical protein
pVOG3640	pyramid forming protein
pVOG3642	hypothetical protein
pVOG3643	hypothetical protein
pVOG3644	membrane protein
pVOG3648	minor head protein
pVOG3649	Arc-like repressor
pVOG3651	hypothetical protein
pVOG3652	hypothetical protein
pVOG3653	distal tail protein Dit
pVOG3654	minor tail protein
pVOG3657	hypothetical protein
pVOG3658	hypothetical protein
pVOG3659	RusA-like Holliday junction resolvase
pVOG3660	hypothetical protein
pVOG3661	hypothetical protein
pVOG3662	hypothetical protein
pVOG3664	hypothetical protein
pVOG3667	hypothetical protein
pVOG3669	hypothetical protein
pVOG3671	hypothetical protein
pVOG3672	hypothetical protein
pVOG3674	unannotated protein
pVOG3675	head scaffolding protein
pVOG3676	major head protein
pVOG3677	virion structural protein
pVOG3678	virion structural protein
pVOG3679	gamma-glutamyl cyclotransferase
pVOG3680	ribosomal protein S6 glutaminyl transferase
pVOG3681	L-glutamine-D-fructose-6-phosphate aminotransferase
pVOG3682	hypothetical protein
pVOG3683	COOH.NH2 ligase
pVOG3685	unannotated protein
pVOG3691	hypothetical protein
pVOG3699	terminase small subunit
pVOG3704	excisionase
pVOG3705	hypothetical protein
pVOG3707	hypothetical protein
pVOG3708	unannotated protein
pVOG3709	helicase loader
pVOG3710	hypothetical protein
pVOG3711	unannotated protein
pVOG3713	transcriptional regulator
pVOG3714	hypothetical protein
pVOG3715	unannotated protein
pVOG3717	hypothetical protein
pVOG3719	hypothetical protein
pVOG3720	polymerase
pVOG3721	tail fiber protein
pVOG3722	thymidylate kinase
pVOG3723	Rnase H
pVOG3724	DNA helicase
pVOG3726	hypothetical protein
pVOG3729	nucleotidyltransferase
pVOG3730	hypothetical protein
pVOG3731	unannotated protein
pVOG3734	hypothetical protein
pVOG3735	hypothetical protein
pVOG3738	hypothetical protein
pVOG3739	protease
pVOG3740	major head protein
pVOG3741	hypothetical protein
pVOG3742	hypothetical protein
pVOG3744	Rz-like spanin
pVOG3749	hypothetical protein
pVOG3751	hypothetical protein
pVOG3752	hypothetical protein
pVOG3753	polysaccharide chain length determinant protein
pVOG3754	unannotated protein
pVOG3755	acetyl-CoA acetyltransferase
pVOG3756	acetyl-CoA acetyltransferase
pVOG3757	holin
pVOG3758	hypothetical protein
pVOG3759	terminase small subunit
pVOG3760	hypothetical protein
pVOG3764	virion structural protein
pVOG3768	hypothetical protein
pVOG3769	hypothetical protein
pVOG3771	hypothetical protein
pVOG3772	hypothetical protein
pVOG3773	hypothetical protein
pVOG3774	inhibitor of transcription initiation and antiterminator
pVOG3775	hypothetical protein
pVOG3776	hypothetical protein
pVOG3777	HNH endonuclease
pVOG3778	hypothetical protein
pVOG3779	hypothetical protein
pVOG3780	hypothetical protein
pVOG3785	arabinose 5-phosphate isomerase
pVOG3788	unannotated protein
pVOG3789	internal head protein
pVOG3790	hypothetical protein
pVOG3791	internal head protein
pVOG3793	unannotated protein
pVOG3794	internal virion lysozyme motif protein
pVOG3795	Rz-like spanin
pVOG3796	hypothetical protein
pVOG3797	unannotated protein
pVOG3798	hypothetical protein
pVOG3799	hypothetical protein
pVOG3801	DNA methyltransferase
pVOG3803	hypothetical protein
pVOG3804	hypothetical protein
pVOG3805	hypothetical protein
pVOG3807	hypothetical protein
pVOG3808	tRNA amidotransferase
pVOG3810	single strand DNA binding protein
pVOG3811	hypothetical protein
pVOG3815	hypothetical protein
pVOG3816	hypothetical protein
pVOG3818	hypothetical protein
pVOG3822	hypothetical protein
pVOG3824	DNA polymerase
pVOG3826	hypothetical protein
pVOG3829	hypothetical protein
pVOG3830	hypothetical protein
pVOG3832	hypothetical protein
pVOG3833	hypothetical protein
pVOG3834	hypothetical protein
pVOG3837	hypothetical protein
pVOG3838	hypothetical protein
pVOG3841	hypothetical protein
pVOG3842	hypothetical protein
pVOG3843	Putative acid--amine ligase YgiC
pVOG3844	hypothetical protein
pVOG3846	hypothetical protein
pVOG3847	hypothetical protein
pVOG3851	hypothetical protein
pVOG3852	hypothetical protein
pVOG3853	hypothetical protein
pVOG3854	hypothetical protein
pVOG3857	hypothetical protein
pVOG3858	hypothetical protein
pVOG3859	hypothetical protein
pVOG3861	hypothetical protein
pVOG3862	hypothetical protein
pVOG3866	hypothetical protein
pVOG3870	hypothetical protein
pVOG3872	hypothetical protein
pVOG3873	hypothetical protein
pVOG3874	hypothetical protein
pVOG3876	hypothetical protein
pVOG3877	hypothetical protein
pVOG3878	unannotated protein
pVOG3882	Arc-like repressor
pVOG3883	hypothetical protein
pVOG3884	hypothetical protein
pVOG3887	hypothetical protein
pVOG3888	head-tail adaptor
pVOG3890	tail sheath
pVOG3891	Phage-like element PBSX protein XkdM
pVOG3892	tail protein XkdN-like protein
pVOG3894	hypothetical protein
pVOG3897	terminase large subunit
pVOG3898	hypothetical protein
pVOG3899	tail assembly chaperone
pVOG3900	hypothetical protein
pVOG3903	hypothetical protein
pVOG3904	hypothetical protein
pVOG3905	hypothetical protein
pVOG3907	hypothetical protein
pVOG3911	hypothetical protein
pVOG3912	hypothetical protein
pVOG3916	hypothetical protein
pVOG3918	hypothetical protein
pVOG3919	DNA transfer protein
pVOG3920	unannotated protein
pVOG3921	DNA binding protein
pVOG3922	hypothetical protein
pVOG3923	hypothetical protein
pVOG3924	hypothetical protein
pVOG3925	unannotated protein
pVOG3926	hypothetical protein
pVOG3927	hypothetical protein
pVOG3928	hypothetical protein
pVOG3929	hypothetical protein
pVOG3930	hypothetical protein
pVOG3931	hypothetical protein
pVOG3932	hypothetical protein
pVOG3933	hypothetical protein
pVOG3934	hypothetical protein
pVOG3935	hypothetical protein
pVOG3936	hypothetical protein
pVOG3937	hypothetical protein
pVOG3938	unannotated protein
pVOG3939	hypothetical protein
pVOG3940	hypothetical protein
pVOG3941	hypothetical protein
pVOG3942	hypothetical protein
pVOG3943	hypothetical protein
pVOG3944	hypothetical protein
pVOG3945	hypothetical protein
pVOG3946	hypothetical protein
pVOG3947	hypothetical protein
pVOG3949	unannotated protein
pVOG3950	hypothetical protein
pVOG3951	hypothetical protein
pVOG3952	hypothetical protein
pVOG3953	hypothetical protein
pVOG3954	hypothetical protein
pVOG3955	hypothetical protein
pVOG3957	hypothetical protein
pVOG3958	hypothetical protein
pVOG3959	hypothetical protein
pVOG3960	hypothetical protein
pVOG3961	hypothetical protein
pVOG3962	tail length tape measure protein
pVOG3963	unannotated protein
pVOG3964	hypothetical protein
pVOG3966	hypothetical protein
pVOG3967	helicase
pVOG3968	transcriptional regulator
pVOG3969	DNA binding protein
pVOG3970	hypothetical protein
pVOG3971	transcriptional regulator
pVOG3972	endonuclease
pVOG3973	unannotated protein
pVOG3974	unannotated protein
pVOG3976	hypothetical protein
pVOG3978	tail protein
pVOG3979	baseplate hub protein Tal
pVOG3981	tail length tape measure protein
pVOG3982	tail assembly chaperone
pVOG3983	Tail assembly chaperone
pVOG3984	base plate tail tube protein
pVOG3985	tail terminator
pVOG3986	unannotated protein
pVOG3987	head-tail adaptor
pVOG3988	hypothetical protein
pVOG3989	terminase small subunit
pVOG3992	hypothetical protein
pVOG3993	DNA transposition protein
pVOG3995	transposase
pVOG3998	transcriptional regulator
pVOG3999	CII-like transcriptional activator
pVOG4000	membrane protein
pVOG4001	holin
pVOG4002	Rz-like spanin
pVOG4003	unannotated protein
pVOG4004	hypothetical protein
pVOG4005	terminase small subunit
pVOG4006	head scaffolding protein
pVOG4010	hypothetical protein
pVOG4011	hypothetical protein
pVOG4012	hypothetical protein
pVOG4013	hypothetical protein
pVOG4014	hypothetical protein
pVOG4015	hypothetical protein
pVOG4016	hypothetical protein
pVOG4017	2OG-Fe(II) oxygenase
pVOG4018	hypothetical protein
pVOG4019	hypothetical protein
pVOG4020	hypothetical protein
pVOG4021	hypothetical protein
pVOG4022	hypothetical protein
pVOG4023	virion structural protein
pVOG4025	virion structural protein
pVOG4026	virion structural protein
pVOG4027	tail fiber protein
pVOG4029	hypothetical protein
pVOG4030	hypothetical protein
pVOG4031	hypothetical protein
pVOG4032	hypothetical protein
pVOG4033	endonuclease VII
pVOG4034	unannotated protein
pVOG4036	hypothetical protein
pVOG4037	methylamine utilization
pVOG4038	hypothetical protein
pVOG4039	hypothetical protein
pVOG4040	unannotated protein
pVOG4041	hypothetical protein
pVOG4042	hypothetical protein
pVOG4043	hypothetical protein
pVOG4044	Small heat shock protein IbpA
pVOG4045	hypothetical protein
pVOG4046	hypothetical protein
pVOG4048	ribonucleotide reductase alpha subunit
pVOG4050	head protein
pVOG4051	hypothetical protein
pVOG4052	hypothetical protein
pVOG4053	RusA-like Holliday junction resolvase
pVOG4054	hypothetical protein
pVOG4055	Phd-like antitoxin
pVOG4056	hypothetical protein
pVOG4058	hypothetical protein
pVOG4059	virion structural protein
pVOG4060	virion structural protein
pVOG4062	Photosystem II D2 protein
pVOG4064	2OG-Fe(II) oxygenase
pVOG4065	hypothetical protein
pVOG4066	hypothetical protein
pVOG4067	hypothetical protein
pVOG4068	hypothetical protein
pVOG4069	hypothetical protein
pVOG4070	S-adenosylmethionine decarboxylase proenzyme
pVOG4071	hypothetical protein
pVOG4072	hypothetical protein
pVOG4074	hypothetical protein
pVOG4077	hypothetical protein
pVOG4078	hypothetical protein
pVOG4079	CpeT-like antenna protein
pVOG4080	2OG-Fe(II) oxygenase
pVOG4083	DNA endonuclease V
pVOG4084	hypothetical protein
pVOG4085	ferrochelatase
pVOG4086	hypothetical protein
pVOG4088	Flavin-dependent tryptophan halogenase RebH
pVOG4090	hypothetical protein
pVOG4093	hypothetical protein
pVOG4094	hypothetical protein
pVOG4095	hypothetical protein
pVOG4097	Phycocyanobilin:ferredoxin oxidoreductase
pVOG4098	hypothetical protein
pVOG4099	hypothetical protein
pVOG4100	hypothetical protein
pVOG4101	hypothetical protein
pVOG4102	hypothetical protein
pVOG4103	hypothetical protein
pVOG4104	hypothetical protein
pVOG4105	hypothetical protein
pVOG4106	hypothetical protein
pVOG4108	hypothetical protein
pVOG4109	hypothetical protein
pVOG4110	hypothetical protein
pVOG4111	baseplate wedge subunit
pVOG4112	hypothetical protein
pVOG4116	hypothetical protein
pVOG4119	DNA binding protein
pVOG4120	DNA endonuclease V
pVOG4121	unannotated protein
pVOG4122	hypothetical protein
pVOG4123	Phosphoribosylformylglycinamidine synthase subunit PurS
pVOG4124	ferredoxin
pVOG4125	Phosphoribosylformylglycinamidine cyclo-ligase
pVOG4126	hypothetical protein
pVOG4127	L-shaped tail fiber protein assembly
pVOG4128	plasmid stability
pVOG4129	hypothetical protein
pVOG4130	hypothetical protein
pVOG4131	hypothetical protein
pVOG4132	hypothetical protein
pVOG4133	Plastocyanin
pVOG4134	hypothetical protein
pVOG4135	hypothetical protein
pVOG4136	hypothetical protein
pVOG4137	hypothetical protein
pVOG4138	Phosphate-binding protein PstS
pVOG4139	hypothetical protein
pVOG4140	unannotated protein
pVOG4142	glycosyltransferase
pVOG4143	glucosyltransferase
pVOG4145	hypothetical protein
pVOG4146	hypothetical protein
pVOG4147	hypothetical protein
pVOG4148	hypothetical protein
pVOG4149	Ferredoxin-1
pVOG4150	hypothetical protein
pVOG4151	hypothetical protein
pVOG4152	Heme oxygenase 1
pVOG4153	hypothetical protein
pVOG4154	nebramycin 5' synthase
pVOG4155	Bifunctional protein HldE
pVOG4156	Bifunctional protein HldE
pVOG4157	cysteine dioxygenase
pVOG4159	minor coat protein
pVOG4161	unannotated protein
pVOG4162	hypothetical protein
pVOG4164	virion structural protein
pVOG4165	tail fiber protein
pVOG4166	tail fiber protein
pVOG4167	hypothetical protein
pVOG4168	hypothetical protein
pVOG4169	hypothetical protein
pVOG4171	hypothetical protein
pVOG4172	hypothetical protein
