ID	Function
VOG1031	dTDP-4-oxo-6-deoxy-D-allose reductase
VOG10310	hypothetical protein
VOG10311	hypothetical protein
VOG10312	hypothetical protein
VOG10313	hypothetical protein
VOG10314	hypothetical protein
VOG10315	hypothetical protein
VOG10316	hypothetical protein
VOG10317	unannotated protein
VOG10318	hypothetical protein
VOG10319	hypothetical protein
VOG1032	hypothetical protein
VOG10320	hypothetical protein
VOG10321	hypothetical protein
VOG10322	hypothetical protein
VOG10323	unannotated protein
VOG10324	hypothetical protein
VOG10325	membrane protein
VOG10326	hypothetical protein
VOG10327	hypothetical protein
VOG10328	hypothetical protein
VOG10329	hypothetical protein
VOG10330	holin
VOG10331	hypothetical protein
VOG10332	unannotated protein
VOG10333	Rz-like spanin
VOG10334	hypothetical protein
VOG10335	hypothetical protein
VOG10336	hypothetical protein
VOG10337	hypothetical protein
VOG10338	hypothetical protein
VOG10339	hypothetical protein
VOG1034	hypothetical protein
VOG10340	hypothetical protein
VOG10341	hypothetical protein
VOG10342	HicB-like antitoxin
VOG10343	tail fiber protein
VOG10344	unannotated protein
VOG10345	hypothetical protein
VOG10346	hypothetical protein
VOG10347	hypothetical protein
VOG10348	hypothetical protein
VOG10349	hypothetical protein
VOG1035	hypothetical protein
VOG10350	virion structural protein
VOG10351	hypothetical protein
VOG10352	acetyltransferase
VOG10353	hypothetical protein
VOG10354	hypothetical protein
VOG10355	hypothetical protein
VOG10356	internal head protein
VOG10357	hypothetical protein
VOG10358	hypothetical protein
VOG10359	hypothetical protein
VOG1036	co-chaperonin GroES
VOG10360	hypothetical protein
VOG10361	hypothetical protein
VOG10362	hypothetical protein
VOG10363	virion structural protein
VOG10364	unannotated protein
VOG10365	virion structural protein
VOG10366	virion structural protein
VOG10367	virion structural protein
VOG10368	hypothetical protein
VOG10369	hypothetical protein
VOG10370	hypothetical protein
VOG10371	radical SAM domain-containing protein
VOG10372	hypothetical protein
VOG10373	hypothetical protein
VOG10374	virion structural protein
VOG10375	virion structural protein
VOG10376	hypothetical protein
VOG10377	hypothetical protein
VOG10378	hypothetical protein
VOG10379	hypothetical protein
VOG10380	hypothetical protein
VOG10381	hypothetical protein
VOG10382	hypothetical protein
VOG10383	hypothetical protein
VOG10384	hypothetical protein
VOG10385	hypothetical protein
VOG10386	hypothetical protein
VOG10387	hypothetical protein
VOG10388	hypothetical protein
VOG10389	hypothetical protein
VOG10390	hypothetical protein
VOG10391	hypothetical protein
VOG10392	hypothetical protein
VOG10393	hypothetical protein
VOG10394	hypothetical protein
VOG10395	unannotated protein
VOG10396	hypothetical protein
VOG10397	hypothetical protein
VOG10398	hypothetical protein
VOG10399	hypothetical protein
VOG1040	hypothetical protein
VOG10400	hypothetical protein
VOG10401	hypothetical protein
VOG10402	hypothetical protein
VOG10403	hypothetical protein
VOG10404	unannotated protein
VOG10405	internal head protein
VOG10406	internal head protein
VOG10407	hypothetical protein
VOG10408	hypothetical protein
VOG10409	hypothetical protein
VOG10410	hypothetical protein
VOG10411	hypothetical protein
VOG10412	hypothetical protein
VOG10413	unannotated protein
VOG10414	hypothetical protein
VOG10415	hypothetical protein
VOG10416	hypothetical protein
VOG10417	hypothetical protein
VOG10418	hypothetical protein
VOG10419	hypothetical protein
VOG10420	hypothetical protein
VOG10421	hypothetical protein
VOG10422	hypothetical protein
VOG10423	hypothetical protein
VOG10424	hypothetical protein
VOG10425	hypothetical protein
VOG10426	hypothetical protein
VOG10427	hypothetical protein
VOG10428	hypothetical protein
VOG10429	HNH endonuclease
VOG10430	hypothetical protein
VOG10431	hypothetical protein
VOG10432	hypothetical protein
VOG10433	hypothetical protein
VOG10434	hypothetical protein
VOG10435	hypothetical protein
VOG10436	hypothetical protein
VOG10437	hypothetical protein
VOG10438	hypothetical protein
VOG10439	hypothetical protein
VOG1044	hypothetical protein
VOG10440	hypothetical protein
VOG10441	hypothetical protein
VOG10442	hypothetical protein
VOG10443	clamp loader of DNA polymerase
VOG10444	hypothetical protein
VOG10445	hypothetical protein
VOG10446	hypothetical protein
VOG10447	hypothetical protein
VOG10448	hypothetical protein
VOG10449	hypothetical protein
VOG1045	transcriptional regulator
VOG10450	hypothetical protein
VOG10451	hypothetical protein
VOG10452	portal protein
VOG10453	portal protein
VOG10454	hypothetical protein
VOG10455	head maturation protease
VOG10456	major head protein
VOG10457	hypothetical protein
VOG10458	hypothetical protein
VOG10459	hypothetical protein
VOG10460	tail assembly chaperone
VOG10461	hypothetical protein
VOG10462	Rnase H
VOG10463	hypothetical protein
VOG10464	hypothetical protein
VOG10465	hypothetical protein
VOG10466	hypothetical protein
VOG10467	hypothetical protein
VOG10468	hypothetical protein
VOG10469	hypothetical protein
VOG1047	exonuclease
VOG10470	hypothetical protein
VOG10471	DNA polymerase
VOG10472	hypothetical protein
VOG10473	hypothetical protein
VOG10474	hypothetical protein
VOG10475	hypothetical protein
VOG10476	DNA endonuclease V
VOG10477	hypothetical protein
VOG10478	hypothetical protein
VOG10479	hypothetical protein
VOG10480	hypothetical protein
VOG10481	hypothetical protein
VOG10482	hypothetical protein
VOG10483	hypothetical protein
VOG10484	hypothetical protein
VOG10485	hypothetical protein
VOG10486	hypothetical protein
VOG10487	hypothetical protein
VOG10488	hypothetical protein
VOG10489	hypothetical protein
VOG1049	hypothetical protein
VOG10490	head decoration
VOG10491	head closure Hc1
VOG10492	hypothetical protein
VOG10493	tail tube protein
VOG10494	hypothetical protein
VOG10495	hypothetical protein
VOG10496	hypothetical protein
VOG10497	hypothetical protein
VOG10498	hypothetical protein
VOG10499	hypothetical protein
VOG1050	hypothetical protein
VOG10500	hypothetical protein
VOG10501	membrane protein
VOG10502	hypothetical protein
VOG10503	hypothetical protein
VOG10504	hypothetical protein
VOG10505	hypothetical protein
VOG10506	hypothetical protein
VOG10507	hypothetical protein
VOG10508	hypothetical protein
VOG10509	hypothetical protein
VOG1051	UDP-galactopyranose mutase
VOG10510	hypothetical protein
VOG10511	unannotated protein
VOG10512	major head protein
VOG10513	hypothetical protein
VOG10514	hypothetical protein
VOG10515	hypothetical protein
VOG10516	hypothetical protein
VOG10517	hypothetical protein
VOG10518	hypothetical protein
VOG10519	hypothetical protein
VOG1052	hypothetical protein
VOG10520	tail fiber protein
VOG10521	hypothetical protein
VOG10522	hypothetical protein
VOG10523	hypothetical protein
VOG10524	hypothetical protein
VOG10525	terminase small subunit
VOG10526	hypothetical protein
VOG10527	hypothetical protein
VOG10528	hypothetical protein
VOG10529	hypothetical protein
VOG1053	hypothetical protein
VOG10530	hypothetical protein
VOG10531	hypothetical protein
VOG10532	hypothetical protein
VOG10533	hypothetical protein
VOG10534	unannotated protein
VOG10535	hypothetical protein
VOG10536	hypothetical protein
VOG10537	hypothetical protein
VOG10538	hypothetical protein
VOG10539	hypothetical protein
VOG10540	hypothetical protein
VOG10541	hypothetical protein
VOG10542	hypothetical protein
VOG10543	hypothetical protein
VOG10544	hypothetical protein
VOG10545	hypothetical protein
VOG10546	hypothetical protein
VOG10547	hypothetical protein
VOG10548	hypothetical protein
VOG10549	virion structural protein
VOG1055	hypothetical protein
VOG10550	virion structural protein
VOG10551	hypothetical protein
VOG10552	hypothetical protein
VOG10553	hypothetical protein
VOG10554	hypothetical protein
VOG10555	hypothetical protein
VOG10556	hypothetical protein
VOG10557	hypothetical protein
VOG10558	hypothetical protein
VOG10559	unannotated protein
VOG10560	hypothetical protein
VOG10561	unannotated protein
VOG10562	hypothetical protein
VOG10563	hypothetical protein
VOG10564	hypothetical protein
VOG10565	hypothetical protein
VOG10566	hypothetical protein
VOG10567	hypothetical protein
VOG10568	hypothetical protein
VOG10569	hypothetical protein
VOG1057	hypothetical protein
VOG10570	hypothetical protein
VOG10571	hypothetical protein
VOG10572	hypothetical protein
VOG10573	hypothetical protein
VOG10574	hypothetical protein
VOG10575	hypothetical protein
VOG10576	hypothetical protein
VOG10577	hypothetical protein
VOG10578	tail protein
VOG10579	hypothetical protein
VOG1058	hypothetical protein
VOG10580	hypothetical protein
VOG10581	hypothetical protein
VOG10582	hypothetical protein
VOG10583	hypothetical protein
VOG10584	hypothetical protein
VOG10585	hypothetical protein
VOG10586	hypothetical protein
VOG10587	hypothetical protein
VOG10588	hypothetical protein
VOG10589	hypothetical protein
VOG10590	hypothetical protein
VOG10591	hypothetical protein
VOG10592	hypothetical protein
VOG10593	virion structural protein
VOG10594	hypothetical protein
VOG10595	hypothetical protein
VOG10596	DNA primase
VOG10597	toxin
VOG10598	hypothetical protein
VOG10599	transcriptional regulator
VOG10600	hypothetical protein
VOG10601	hypothetical protein
VOG10602	hypothetical protein
VOG10603	hypothetical protein
VOG10604	hypothetical protein
VOG10605	hypothetical protein
VOG10606	hypothetical protein
VOG10607	hypothetical protein
VOG10608	hypothetical protein
VOG10609	hypothetical protein
VOG10610	hypothetical protein
VOG10611	hypothetical protein
VOG10612	hypothetical protein
VOG10613	beta-lactamase-inhibitor protein BLIP
VOG10614	hypothetical protein
VOG10615	hypothetical protein
VOG10616	hypothetical protein
VOG10617	unannotated protein
VOG10618	hypothetical protein
VOG10619	hypothetical protein
VOG10620	hypothetical protein
VOG10621	unannotated protein
VOG10622	hypothetical protein
VOG10623	hypothetical protein
VOG10624	hypothetical protein
VOG10625	hypothetical protein
VOG10626	hypothetical protein
VOG10627	hypothetical protein
VOG10628	hypothetical protein
VOG10629	hypothetical protein
VOG1063	acetyltransferase
VOG10630	hypothetical protein
VOG10631	hypothetical protein
VOG10632	hypothetical protein
VOG10633	hypothetical protein
VOG10634	hypothetical protein
VOG10635	hypothetical protein
VOG10636	hypothetical protein
VOG10637	hypothetical protein
VOG10638	hypothetical protein
VOG10639	hypothetical protein
VOG10640	hypothetical protein
VOG10641	minor tail protein
VOG10642	membrane protein
VOG10643	hypothetical protein
VOG10644	hypothetical protein
VOG10645	hypothetical protein
VOG10646	hypothetical protein
VOG10647	hypothetical protein
VOG10648	hypothetical protein
VOG10649	hypothetical protein
VOG10650	hypothetical protein
VOG10651	lipoprotein
VOG10652	hypothetical protein
VOG10653	hypothetical protein
VOG10654	hypothetical protein
VOG10655	unannotated protein
VOG10656	hypothetical protein
VOG10657	hypothetical protein
VOG10658	unannotated protein
VOG10659	hypothetical protein
VOG10660	hypothetical protein
VOG10661	DNA ligase
VOG10662	hypothetical protein
VOG10663	hypothetical protein
VOG10664	hypothetical protein
VOG10665	hypothetical protein
VOG10666	hypothetical protein
VOG10667	hypothetical protein
VOG10668	hypothetical protein
VOG10669	hypothetical protein
VOG10670	hypothetical protein
VOG10671	hypothetical protein
VOG10672	DNA binding protein
VOG10673	hypothetical protein
VOG10674	terminase large subunit
VOG10675	hypothetical protein
VOG10676	hypothetical protein
VOG10677	hypothetical protein
VOG10678	hypothetical protein
VOG10679	hypothetical protein
VOG10680	hypothetical protein
VOG10681	hypothetical protein
VOG10682	hypothetical protein
VOG10683	hypothetical protein
VOG10684	hypothetical protein
VOG10685	hypothetical protein
VOG10686	hypothetical protein
VOG10687	hypothetical protein
VOG10688	hypothetical protein
VOG10689	hypothetical protein
VOG10690	hypothetical protein
VOG10691	hypothetical protein
VOG10692	hypothetical protein
VOG10693	hypothetical protein
VOG10694	hypothetical protein
VOG10695	hypothetical protein
VOG10696	hypothetical protein
VOG10697	hypothetical protein
VOG10698	hypothetical protein
VOG10699	hypothetical protein
VOG1070	unannotated protein
VOG10700	hypothetical protein
VOG10701	hypothetical protein
VOG10702	hypothetical protein
VOG10703	hypothetical protein
VOG10704	hypothetical protein
VOG10705	hypothetical protein
VOG10706	hypothetical protein
VOG10707	hypothetical protein
VOG10708	hypothetical protein
VOG10709	hypothetical protein
VOG10710	hypothetical protein
VOG10711	hypothetical protein
VOG10712	hypothetical protein
VOG10713	hypothetical protein
VOG10714	hypothetical protein
VOG10715	hypothetical protein
VOG10716	hypothetical protein
VOG10717	tail protein
VOG10718	hypothetical protein
VOG10719	peptidase
VOG1072	EPS depolymerase
VOG10720	hypothetical protein
VOG10721	hypothetical protein
VOG10722	hypothetical protein
VOG10723	hypothetical protein
VOG10724	homing endonuclease
VOG10725	hypothetical protein
VOG10726	hypothetical protein
VOG10727	hypothetical protein
VOG10728	hypothetical protein
VOG10729	hypothetical protein
VOG1073	hypothetical protein
VOG10730	hypothetical protein
VOG10731	hypothetical protein
VOG10732	hypothetical protein
VOG10733	hypothetical protein
VOG10734	hypothetical protein
VOG10735	hypothetical protein
VOG10736	hypothetical protein
VOG10737	hypothetical protein
VOG10738	S-adenosylmethionine decarboxylase
VOG10739	hypothetical protein
VOG1074	hypothetical protein
VOG10740	hypothetical protein
VOG10741	hypothetical protein
VOG10742	hypothetical protein
VOG10743	hypothetical protein
VOG10744	hypothetical protein
VOG10745	hypothetical protein
VOG10746	hypothetical protein
VOG10747	hypothetical protein
VOG10748	hypothetical protein
VOG10749	hypothetical protein
VOG10750	hypothetical protein
VOG10751	hypothetical protein
VOG10752	hypothetical protein
VOG10753	hypothetical protein
VOG10754	hypothetical protein
VOG10755	hypothetical protein
VOG10756	hypothetical protein
VOG10757	hypothetical protein
VOG10758	hypothetical protein
VOG10759	hypothetical protein
VOG1076	hypothetical protein
VOG10760	hypothetical protein
VOG10761	hypothetical protein
VOG10762	hypothetical protein
VOG10763	hypothetical protein
VOG10764	hypothetical protein
VOG10765	hypothetical protein
VOG10766	hypothetical protein
VOG10767	hypothetical protein
VOG10768	hypothetical protein
VOG10769	hypothetical protein
VOG10770	hypothetical protein
VOG10771	hypothetical protein
VOG10772	hypothetical protein
VOG10773	hypothetical protein
VOG10774	hypothetical protein
VOG10775	hypothetical protein
VOG10776	hypothetical protein
VOG10777	hypothetical protein
VOG10778	hypothetical protein
VOG10779	hypothetical protein
VOG10780	hypothetical protein
VOG10781	hypothetical protein
VOG10782	hypothetical protein
VOG10783	hypothetical protein
VOG10784	hypothetical protein
VOG10785	hypothetical protein
VOG10786	hypothetical protein
VOG10787	hypothetical protein
VOG10788	hypothetical protein
VOG10789	hypothetical protein
VOG10790	hypothetical protein
VOG10791	hypothetical protein
VOG10792	hypothetical protein
VOG10793	hypothetical protein
VOG10794	hypothetical protein
VOG10795	hypothetical protein
VOG10796	hypothetical protein
VOG10797	hypothetical protein
VOG10798	hypothetical protein
VOG10799	hypothetical protein
VOG1080	internal virion protein
VOG10800	hypothetical protein
VOG10801	hypothetical protein
VOG10802	hypothetical protein
VOG10803	hypothetical protein
VOG10804	hypothetical protein
VOG10805	hypothetical protein
VOG10806	hypothetical protein
VOG10807	hypothetical protein
VOG10808	hypothetical protein
VOG10809	hypothetical protein
VOG10810	hypothetical protein
VOG10811	hypothetical protein
VOG10812	hypothetical protein
VOG10813	hypothetical protein
VOG10814	hypothetical protein
VOG10815	hypothetical protein
VOG10816	hypothetical protein
VOG10817	hypothetical protein
VOG10818	hypothetical protein
VOG10819	hypothetical protein
