ID	count
K16322	1
K16328	1
K16330	1
K16348	1
K16552	1
K16554	1
K16555	1
K16556	1
K16559	1
K16562	1
K16566	1
K16567	1
K16568	1
K16593	1
K16639	1
K16669	1
K16692	1
K16694	1
K16695	1
K16698	1
K16703	1
K16705	1
K16783	1
K16784	1
K16795	1
K16841	1
K16842	1
K16844	1
K16856	1
K16862	1
K16868	1
K16874	1
K16898	1
K16899	1
K16953	1
K16957	1
K16958	1
K16959	1
K17060	1
K17077	1
K17103	1
K17202	1
K17203	1
K17204	1
K17213	1
K17214	1
K17215	1
K17230	1
K17237	1
K17238	1
K17239	1
K17240	1
K17241	1
K17242	1
K17243	1
K17247	1
K17286	1
K17315	1
K17316	1
K17317	1
K17321	1
K17322	1
K17323	1
K17324	1
K17325	1
K17468	1
K17472	1
K17509	1
K17662	1
K17675	1
K17677	1
K17722	1
K17723	1
K17724	1
K17732	1
K17734	1
K17735	1
K17736	1
K17737	1
K17804	1
K17836	1
K17850	1
K17865	1
K17879	1
K17884	1
K17910	1
K17938	1
K17950	1
K17989	1
K18009	1
K18013	1
K18028	1
K18030	1
K18059	1
K18096	1
K18098	1
K18136	1
K18138	1
K18141	1
K18162	1
K18163	1
K18164	1
K18166	1
K18189	1
K18201	1
K18204	1
K18205	1
K18208	1
K18220	1
K18225	1
K18234	1
K18235	1
K18244	1
K18277	1
K18286	1
K18290	1
K18297	1
K18298	1
K18299	1
K18301	1
K18302	1
K18303	1
K18305	1
K18320	1
K18326	1
K18334	1
K18335	1
K18336	1
K18344	1
K18345	1
K18353	1
K18360	1
K18383	1
K18425	1
K18434	1
K18446	1
K18456	1
K18457	1
K18459	1
K18471	1
K18476	1
K18478	1
K18479	1
K18480	1
K18534	1
K18540	1
K18551	1
K18552	1
K18554	1
K18572	1
K18581	1
K18588	1
K18608	1
K18622	1
K18637	1
K18649	1
K18661	1
K18676	1
K18691	1
K18697	1
K18703	1
K18707	1
K18764	1
K18767	1
K18802	1
K18814	1
K18816	1
K18828	1
K18829	1
K18831	1
K18852	1
K18855	1
K18881	1
K18889	1
K18890	1
K18893	1
K18897	1
K18900	1
K18901	1
K18902	1
K18904	1
K18905	1
K18907	1
K18908	1
K18910	1
K18918	1
K18939	1
K18954	1
K18967	1
K18979	1
K18981	1
K18982	1
K18991	1
K18996	1
K18997	1
K19002	1
K19055	1
K19060	1
K19064	1
K19092	1
K19107	1
K19113	1
K19147	1
K19156	1
K19163	1
K19164	1
K19165	1
K19171	1
K19200	1
K19214	1
K19221	1
K19239	1
K19244	1
K19265	1
K19266	1
K19267	1
K19270	1
K19286	1
K19300	1
K19302	1
K19304	1
K19311	1
K19333	1
K19337	1
K19338	1
K19355	1
K19360	1
K19431	1
K19519	1
K19564	1
K19570	1
K19577	1
K19586	1
K19587	1
K19591	1
K19620	1
K19658	1
K19689	1
K19690	1
K19691	1
K19692	1
K19694	1
K19700	1
K19707	1
K19710	1
K19732	1
K19736	1
K19742	1
K19776	1
K19783	1
K19784	1
K19788	1
K19789	1
K19792	1
K19793	1
K19802	1
K19813	1
K19954	1
K19967	1
K19970	1
K20023	1
K20035	1
K20076	1
K20082	1
K20201	1
K20248	1
K20249	1
K20252	1
K20266	1
K20267	1
K20268	1
K20269	1
K20270	1
K20272	1
K20325	1
K20331	1
K20333	1
K20429	1
K20469	1
K20508	1
K20525	1
K20527	1
K20528	1
K20529	1
K20530	1
K20531	1
K20532	1
K20533	1
K20534	1
K20539	1
K20541	1
K20542	1
K20543	1
K20613	1
K20712	1
K20715	1
K20807	1
K20816	1
K20862	1
K20866	1
K20885	1
K20920	1
K20922	1
K20927	1
K20938	1
K20940	1
K20941	1
K20942	1
K20950	1
K20965	1
K20972	1
K20973	1
K20974	1
K20975	1
K20976	1
K20988	1
K20997	1
K21000	1
K21019	1
K21021	1
K21022	1
K21023	1
K21024	1
K21029	1
K21054	1
K21060	1
K21061	1
K21062	1
K21084	1
K21085	1
K21088	1
K21089	1
K21116	1
K21134	1
K21136	1
K21137	1
K21138	1
K21147	1
K21154	1
K21159	1
K21164	1
K21172	1
K21267	1
K21298	1
K21310	1
K21377	1
K21393	1
K21394	1
K21395	1
K21402	1
K21405	1
K21415	1
K21416	1
K21417	1
K21420	1
K21430	1
K21469	1
K21470	1
K21478	1
K21495	1
K21512	1
K21528	1
K21563	1
K21564	1
K21603	1
K21621	1
K21622	1
K21687	1
K21696	1
K21698	1
K21700	1
K21702	1
K21703	1
K21724	1
K21739	1
K21744	1
K21747	1
K21757	1
K21802	1
K21826	1
K21832	1
K21883	1
K21885	1
K21900	1
K21903	1
K21906	1
K21908	1
K21909	1
K21910	1
K21911	1
K21919	1
K21929	1
K21948	1
K21959	1
K21961	1
K22010	1
K22024	1
K22025	1
K22041	1
K22042	1
K22044	1
K22067	1
K22072	1
K22074	1
K22081	1
K22082	1
K22083	1
K22084	1
K22086	1
K22087	1
K22104	1
K22107	1
K22108	1
K22109	1
K22110	1
K22124	1
K22129	1
K22130	1
K22131	1
K22186	1
K22187	1
K22210	1
K22211	1
K22215	1
K22217	1
K22219	1
K22223	1
K22270	1
K22278	1
K22293	1
K22294	1
K22296	1
K22298	1
K22299	1
K22300	1
K22303	1
K22306	1
K22310	1
K22315	1
K22342	1
K22343	1
K22344	1
K22348	1
K22441	1
K22450	1
K22452	1
K22468	1
K22474	1
K22476	1
K22479	1
K22486	1
K22489	1
K22522	1
K22548	1
K22549	1
K22551	1
K22552	1
K22585	1
K22589	1
K22598	1
K22602	1
K22617	1
K22684	1
K22719	1
K22736	1
K22737	1
K22842	1
K22843	1
K22844	1
K22879	1
K22881	1
K22894	1
K22895	1
K22899	1
K22934	1
K22955	1
K23007	1
K23015	1
K23020	1
K23056	1
K23061	1
K23084	1
K23085	1
K23086	1
K23107	1
K23123	1
K23124	1
K23163	1
K23227	1
K23228	1
K23237	1
K23238	1
K23239	1
K23243	1
K23244	1
K23245	1
K23246	1
K23247	1
K23248	1
K23254	1
K23258	1
K23264	1
K23265	1
K23269	1
K23359	1
K23398	1
K23440	1
K23462	1
K23463	1
K23464	1
K23465	1
K23466	1
K23508	1
K23509	1
K23535	1
K23536	1
K23537	1
K23668	1
K23674	1
K23683	1
K23684	1
K23775	1
K23777	1
K23779	1
K23980	1
K23997	1
K24003	1
K24012	1
K24018	1
K24073	1
K24082	1
K24083	1
K24084	1
K24116	1
K24120	1
K24130	1
K24138	1
K24158	1
K24163	1
K24217	1
K24268	1
K24289	1
K24300	1
K24310	1
K24409	1
K24410	1
K24419	1
K24510	1
K24620	1
K24661	1
K24662	1
K24672	1
K24689	1
K24699	1
K24707	1
K24717	1
K24819	1
K24821	1
K24967	1
K24987	1
K24988	1
K24995	1
K25026	1
K25089	1
K25096	1
K25097	1
K25098	1
K25099	1
K25132	1
K25133	1
K25135	1
K25144	1
K25154	1
K25155	1
K25156	1
